Node 1 Name,Node 1 Tissue,Node 2 Name,Node 2 Tissue,edge_dir
"N,N-Dimethyl-2-cyclohexyloxyethylamine",Plasma,3'-Hydroxyacetophenone,Plasma,1
"N,O-Bis(trimethylsilyl)carbamate",Plasma,Nonadecanoic acid,Plasma,1
"N,O-Bis(trimethylsilyl)carbamate",Plasma,"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",Plasma,-1
"N,O-Bis(trimethylsilyl)carbamate",Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
"N,O-Bis(trimethylsilyl)carbamate",Plasma,Tartronic acid,Plasma,1
Naphthofluorescein,Plasma,Delorazepam,Plasma,1
Naphthofluorescein,Plasma,Glucose,Plasma,1
Neostigmine ,Plasma,1-Monoacetin,Plasma,1
Neostigmine ,Plasma,4-Cumylphenol,Plasma,1
Neostigmine ,Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
Neostigmine ,Plasma,5-Hydroxytryptophan,Plasma,1
Neostigmine ,Plasma,Niclosamide,Plasma,1
Neostigmine ,Plasma,Nonadecanoic acid,Plasma,1
Neostigmine ,Plasma,Phloroglucinol,Plasma,1
Neostigmine ,Plasma,Pimelic acid,Plasma,1
Neostigmine ,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Neostigmine ,Plasma,Propylamine,Plasma,1
Neostigmine ,Plasma,S-Methyl-L-cysteine,Plasma,1
Neostigmine ,Plasma,Suberic acid,Plasma,1
Neostigmine ,Plasma,Triethanolamine,Plasma,1
Niclosamide,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Niclosamide,Plasma,1-Monoacetin,Plasma,1
Niclosamide,Plasma,1-Phenylethanol,Plasma,-1
Niclosamide,Plasma,12-Hydroxyoctadecanoic acid,Plasma,1
Niclosamide,Plasma,alpha-Tocopherol,Plasma,1
Niclosamide,Plasma,Arabinaric acid,Plasma,1
Niclosamide,Plasma,Diphenyl ether,Plasma,1
Niclosamide,Plasma,Nonadecanoic acid,Plasma,1
Niclosamide,Plasma,Phenoxyacetic acid,Plasma,1
Niclosamide,Plasma,Phlorizin,Plasma,1
Niclosamide,Plasma,Phloroglucinol,Plasma,1
Niclosamide,Plasma,Pimelic acid,Plasma,1
Niclosamide,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Niclosamide,Plasma,Salsoline,Plasma,1
Niclosamide,Plasma,L-Tyrosine,Plasma,1
Nitrosothymol,Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
Nitrosothymol,Plasma,4-Cumylphenol,Plasma,1
Nitrosothymol,Plasma,Metanephrine,Plasma,1
Nitrosothymol,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Nitrosothymol,Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
Nonadecanoic acid,Plasma,"(R*,S*)-2,3-Dihydroxybutanoic acid",Plasma,1
Nonadecanoic acid,Plasma,1-Monoacetin,Plasma,1
Nonadecanoic acid,Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
Nonadecanoic acid,Plasma,4-Cumylphenol,Plasma,1
Nonadecanoic acid,Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
Nonadecanoic acid,Plasma,alpha-Tocopherol,Plasma,1
Nonadecanoic acid,Plasma,Arabinaric acid,Plasma,1
Nonadecanoic acid,Plasma,"Cholesta-3,5-diene ",Plasma,1
Nonadecanoic acid,Plasma,Diphenyl ether,Plasma,1
Nonadecanoic acid,Plasma,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Plasma,1
Nonadecanoic acid,Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
Nonadecanoic acid,Plasma,Phlorizin,Plasma,1
Nonadecanoic acid,Plasma,"Propanetriol, 2-methyl-",Plasma,1
Nonadecanoic acid,Plasma,Salsoline,Plasma,1
Nonadecanoic acid,Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
Nonadecanoic acid,Plasma,Triethanolamine,Plasma,1
Nonadecanoic acid,Plasma,L-Tyrosine,Plasma,1
Norketamine,Plasma,Ketamine ,Plasma,1
Octocrylene,Plasma,4-Hydroxy-5-(hydroxymethyl)oxolan-2-one,Plasma,-1
Ornithine,Plasma,Phenylpropanolamine,Plasma,-1
Oxalic acid,Plasma,"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
p-Hydroxydiisopropylbenzene,Plasma,3'-Hydroxyacetophenone,Plasma,1
p-Hydroxydiisopropylbenzene,Plasma,Arabinaric acid,Plasma,1
p-Hydroxydiisopropylbenzene,Plasma,"Cetaben, N,O-bis(trimethylsilyl)-",Plasma,1
p-Toluic acid,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
p-Toluic acid,Plasma,Cyclo(L-prolyl-L-valine) ,Plasma,1
p-Toluic acid,Plasma,Gln-Ala,Plasma,1
p-Toluic acid,Plasma,"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,1
p-Toluic acid,Plasma,Triethanolamine,Plasma,1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,alpha-Tocopherol,Plasma,1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,"Propanetriol, 2-methyl-",Plasma,1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,Tartronic acid,Plasma,1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
"Pentanedioic acid, 3-methyl-3-[(trimethylsilyl)oxy]-",Plasma,Triethanolamine,Plasma,1
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Plasma,1-Phenylethanol,Plasma,-1
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Plasma,Diphenyl ether,Plasma,1
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Plasma,Metanephrine,Plasma,1
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Plasma,Phlorizin,Plasma,1
"Pentenoic acid, 4-[(trimethylsilyl)oxy]-",Plasma,"Propanetriol, 2-methyl-",Plasma,1
Phenoxyacetic acid,Plasma,"(R*,S*)-2,3-Dihydroxybutanoic acid",Plasma,1
Phenoxyacetic acid,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Phenoxyacetic acid,Plasma,1-Octanol,Plasma,1
Phenoxyacetic acid,Plasma,"2-Amino-4,6-dihydroxypyrimidine",Plasma,-1
Phenoxyacetic acid,Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
Phenoxyacetic acid,Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
Phenoxyacetic acid,Plasma,3-Amino-5-morpholinomethyl-2-oxazolidinone,Plasma,1
Phenoxyacetic acid,Plasma,5-Hydroxytryptophan,Plasma,1
Phenoxyacetic acid,Plasma,Diphenyl ether,Plasma,1
Phenoxyacetic acid,Plasma,Phlorizin,Plasma,1
Phenoxyacetic acid,Plasma,S-Methyl-L-cysteine,Plasma,1
Phenoxyacetic acid,Plasma,"Stigmast-5-ene, 3beta-",Plasma,1
Phenoxyacetic acid,Plasma,Trimethylsilyl oct-2-enoate ,Plasma,1
Phenylalanine,Plasma,Xylose,Plasma,1
Phlorizin,Plasma,"1,3-bis[(Trimethylsilyl)ethynyl]benzene",Plasma,1
Phlorizin,Plasma,5-Hydroxytryptophan,Plasma,1
Phlorizin,Plasma,Salsoline,Plasma,1
Phlorizin,Plasma,Trimethylsilyl oct-2-enoate ,Plasma,1
Phloroglucinol,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Phloroglucinol,Plasma,1-Tetradecanol,Plasma,1
Phloroglucinol,Plasma,Dodecanoic acid,Plasma,1
Phloroglucinol,Plasma,Salsoline,Plasma,1
Phloroglucinol,Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
Phloroglucinol,Plasma,"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Plasma,1
Phosalone,Plasma,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",Plasma,-1
Pimelic acid,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
Pimelic acid,Plasma,1-Monoacetin,Plasma,1
Pimelic acid,Plasma,1-Phenylethanol,Plasma,-1
Pimelic acid,Plasma,"2,5-Dimethoxybenzonitrile",Plasma,1
Pimelic acid,Plasma,4-Cumylphenol,Plasma,1
Pimelic acid,Plasma,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",Plasma,1
Pimelic acid,Plasma,Suberic acid,Plasma,1
"Propanetriol, 2-methyl-",Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
"Propanetriol, 2-methyl-",Plasma,1-Monoacetin,Plasma,1
"Propanetriol, 2-methyl-",Plasma,"2-Propanone, bis(1-methylethyl)hydrazone",Plasma,1
"Propanetriol, 2-methyl-",Plasma,7-(Trimethylsilyl)amino-4-methylcoumarin,Plasma,1
"Propanetriol, 2-methyl-",Plasma,alpha-Tocopherol,Plasma,1
"Propanetriol, 2-methyl-",Plasma,Benzeneacetic acid,Plasma,1
"Propanetriol, 2-methyl-",Plasma, 5-Hydroxyhexanoic acid,Plasma,1
"Propanetriol, 2-methyl-",Plasma,Diphenyl ether,Plasma,1
"Propanetriol, 2-methyl-",Plasma,Itaconic acid,Plasma,1
"Propanetriol, 2-methyl-",Plasma,Phloroglucinol,Plasma,1
"Propanetriol, 2-methyl-",Plasma,Propylamine,Plasma,1
"Propanetriol, 2-methyl-",Plasma,Salsoline,Plasma,1
"Propanetriol, 2-methyl-",Plasma,Tartronic acid,Plasma,1
"Propanetriol, 2-methyl-",Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
"Propanetriol, 2-methyl-",Plasma,Triethanolamine,Plasma,1
"Propanetriol, 2-methyl-",Plasma,L-Tyrosine,Plasma,1
"Propanoic acid, 2-methyl-",Plasma,2-Pyrrolidinone,Plasma,1
"Propanoic acid, 2-methyl-",Plasma,4-Hydroxybenzaldehyde,Plasma,1
"Propanoic acid, 2-methyl-",Plasma,"D-(-)-Ribofuranose, tetrakis",Plasma,1
Propylamine,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Propylamine,Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,-1
Propylamine,Plasma,"5-Androsten-17alpha-methyl-3beta,17beta-diol",Plasma,1
Propylamine,Plasma,alpha-Tocopherol,Plasma,1
Propylamine,Plasma,p-Hydroxydiisopropylbenzene,Plasma,1
Propylamine,Plasma,Tartronic acid,Plasma,1
Propylamine,Plasma,Triethanolamine,Plasma,1
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",Plasma,1-Phenylethanol,Plasma,-1
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",Plasma,"2,5-Dimethoxyphenol",Plasma,1
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",Plasma,4-Cumylphenol,Plasma,1
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",Plasma,Octopamine,Plasma,-1
Quazodine,Plasma,N-Isobutyrylglycine,Plasma,1
Ribitol,Plasma,5-Aminovaleric acid,Plasma,-1
Ribitol,Plasma,D-Leucylglycylglycine,Plasma,-1
"Ribonic acid, 2,3,4,5-tetrakis-",Plasma,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Plasma,-1
S-Methyl-L-cysteine,Plasma,1-Tetradecanol,Plasma,1
S-Methyl-L-cysteine,Plasma,4-Cumylphenol,Plasma,1
S-Methyl-L-cysteine,Plasma,"Talonic acid, gamma-lactone",Plasma,-1
Sertraline carbamoyl glucuronide,Plasma,"Acetamide, N,N-diethyl-",Plasma,1
Sertraline carbamoyl glucuronide,Plasma,"Cholest-22-ene-21-ol, 3,5-dehydro-6-methoxy-, pivalate",Plasma,1
Sertraline carbamoyl glucuronide,Plasma,D-Proline,Plasma,1
Sertraline carbamoyl glucuronide,Plasma,p-Hydroxydiisopropylbenzene,Plasma,1
"Stigmast-5-ene, 3beta-",Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
"Stigmast-5-ene, 3beta-",Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
"Stigmast-5-ene, 3beta-",Plasma,1-Monoacetin,Plasma,1
"Stigmast-5-ene, 3beta-",Plasma,"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
"Stigmast-5-ene, 3beta-",Plasma,2-Naphthol,Plasma,1
"Stigmast-5-ene, 3beta-",Plasma,5-Hydroxytryptophan,Plasma,1
"Stigmast-5-ene, 3beta-",Plasma,Arabinaric acid,Plasma,1
"Stigmast-5-ene, 3beta-",Plasma,Diphenyl ether,Plasma,1
"Stigmast-5-ene, 3beta-",Plasma,Phloroglucinol,Plasma,1
"Stigmast-5-ene, 3beta-",Plasma,Salsoline,Plasma,1
Suberic acid,Plasma,Hexanedioic acid,Plasma,1
Suberic acid,Plasma,L-Tyrosine,Plasma,1
"Tacrine, N-trimethylsilyl-",Plasma,3-Indolepropionic acid,Plasma,1
Tartronic acid,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
Tartronic acid,Plasma,1-Tetradecanol,Plasma,1
Tartronic acid,Plasma,"5-Androsten-17alpha-methyl-3beta,17beta-diol",Plasma,1
Tartronic acid,Plasma,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",Plasma,1
Tartronic acid,Plasma,Benzeneacetic acid,Plasma,1
Tartronic acid,Plasma, 5-Hydroxyhexanoic acid,Plasma,1
Tartronic acid,Plasma,Gln-Ala,Plasma,1
Tartronic acid,Plasma,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1
Tartronic acid,Plasma,Triethanolamine,Plasma,1
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,1-Tetradecanol,Plasma,1
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,2-Naphthol,Plasma,1
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,3-Indolepropionic acid,Plasma,1
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",Plasma,"5-Androsten-17alpha-methyl-3beta,17beta-diol",Plasma,1
Tributyl acetylcitrate,Plasma,"Dimethyl hexopyranosiduronate, alpha-D-",Plasma,1
Triethanolamine,Plasma,(pm)-alpha-Tocopherol acetate,Plasma,1
Triethanolamine,Plasma,1-(4-Hydroxybenzylidene)acetone,Plasma,1
Triethanolamine,Plasma,1-Phenylethanol,Plasma,-1
Triethanolamine,Plasma,3'-Hydroxyacetophenone,Plasma,1
Triethanolamine,Plasma,"Acetohydrazide, 2-(2-isopropyl-5-methylphenoxy)-N2-benzylideno-",Plasma,1
Triethanolamine,Plasma,alpha-Tocopherol,Plasma,1
Triethanolamine,Plasma,Arabinaric acid,Plasma,1
Triethanolamine,Plasma,Benzeneacetic acid,Plasma,1
Triethanolamine,Plasma,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",Plasma,1
Triethanolamine,Plasma,"Ethanamine, N,N-diethyl-2,2-dimethyl-2-[(3,5-dimethoxy)phenyl]-",Plasma,1
Triethanolamine,Plasma,Itaconic acid,Plasma,1
Triethanolamine,Plasma,Metanephrine,Plasma,1
Triethanolamine,Plasma,p-Hydroxydiisopropylbenzene,Plasma,1
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Plasma,4-Cumylphenol,Plasma,1
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Plasma,5-Aminovaleric acid,Plasma,-1
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Plasma,5-Hydroxytryptophan,Plasma,1
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",Plasma,Dobutamine,Plasma,-1
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,Plasma,Arabinaric acid,Plasma,1
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,Plasma,N-Acetyl-L-glutamic acid,Plasma,1
Trimethylsilyl oct-2-enoate ,Plasma,"D-(-)-Lyxose, tetrakis",Plasma,1
Trimidox,Plasma,5-(2-Aminopropyl)-2-methylphenol,Plasma,1
Trisaminol,Plasma,"Butanal, 2,3,4-tris[(trimethylsilyl)oxy]-, O-methyloxime, [R-(R*,R*)]-",Plasma,-1
Trisaminol,Plasma,Niacinamide,Plasma,1
Trisaminol,Plasma,"Pentanedioic acid, 2-[(trimethylsilyl)oxy]-",Plasma,1
Vanillylmandelic acid,Plasma,DL-Ornithine,Plasma,1
