Node 1 Name,Node 1 Tissue,Node 2 Name,Node 2 Tissue,VECPAC r,VECPAC p-values,VECPAC n,DSS r,DSS p-values,DSS n,LPS r,LPS p-values,LPS n,Pooled r,Pooled p-values,Pooled n,r Count,Consistent,Sign,edge_dir,Pooled FDR
4-Cumylphenol-P,Plasma,Pantolactone-F,Feces,-0.54808232,0.027947456,16,-0.257142857,0.622787172,6,,,2,-0.666594646,0.000375281,24,2,TRUE,-,-1,0.024794415
"6,8-Dioxapentadecane-P",Plasma,Pipecolic acid-F,Feces,0.551760588,0.078457985,11,0.5,0.391002219,5,,,1,0.762142505,0.000376141,17,2,TRUE,+,1,0.024794415
9-Octadecenoic acid-P,Plasma,Cytosine-F,Feces,0.689761278,0.009085132,13,,,2,0.4,0.6,4,0.730871843,0.000378607,19,2,TRUE,+,1,0.024794415
"9,12-Octadecadienoic acid-P",Plasma,Thymidine-F,Feces,0.437829043,0.154586412,12,0.666666667,0.070987654,8,,,2,0.690200536,0.000378058,22,2,TRUE,+,1,0.024794415
"Acetin, bis-1,3-trimethylsilyl ether-P",Plasma,4-Coumaric acid-F,Feces,-0.517622401,0.057986323,14,-0.485714286,0.328723032,6,-0.5,0.666666667,3,-0.677706459,0.000380798,23,3,TRUE,-,-1,0.024794415
Adipoyl-L-carnitine-P,Plasma,Ethanolamine-F,Feces,-0.257142857,0.622787172,6,-0.5,0.253169995,7,,,0,-0.835164835,0.000380208,13,2,TRUE,-,-1,0.024794415
Arachidonic acid-P,Plasma,Cytosine-F,Feces,0.538461538,0.070894318,12,0.051298918,0.934712848,5,0.105409255,0.894590745,4,0.703703704,0.000371496,21,3,TRUE,+,1,0.024794415
"Cholesta-3,5-dien-7-one-P",Plasma,"2,4-Di-tert-butylphenol-F",Feces,-0.6,0.28475698,5,-0.214285714,0.644511581,7,,,1,-0.835164835,0.000380208,13,2,TRUE,-,-1,0.024794415
Cyclohexanol-P,Plasma,Xylose-F,Feces,-0.185022026,0.526570708,14,-0.404761905,0.319888641,8,-0.8,0.2,4,-0.644664843,0.000377981,26,3,TRUE,-,-1,0.024794415
Glyceric acid-P,Plasma,Salsoline-F,Feces,0.015418502,0.958278165,14,0.142857143,0.7599453,7,0.4,0.6,4,0.65525202,0.000377903,25,3,TRUE,+,1,0.024794415
Glyoxime-P,Plasma,Hexanoic acid-F,Feces,-0.754543191,0.002875858,13,-0.594618725,0.159089994,7,,,1,-0.703127384,0.000377463,21,2,TRUE,-,-1,0.024794415
Itaconic acid-P,Plasma,D-Fructose-F,Feces,-0.702731221,0.078237454,7,-0.107142857,0.819150856,7,,,2,-0.778513824,0.000381414,16,2,TRUE,-,-1,0.024794415
L-Aspartic acid-P,Plasma,Uracil-F,Feces,0.167770465,0.534551859,16,0.30952381,0.455644891,8,0.105409255,0.894590745,4,0.624692057,0.000380179,28,3,TRUE,+,1,0.024794415
L-Glutamine-P,Plasma,D-(-)-Fructofuranose-F,Feces,-0.145695404,0.590304516,16,-0.5,0.20703125,8,-0.316227766,0.683772234,4,-0.624692057,0.000380179,28,3,TRUE,-,-1,0.024794415
L-Hydroxyproline-P,Plasma,Uracil-F,Feces,1,0,3,0.035714286,0.939408205,7,1,0,3,0.835164835,0.000380208,13,3,TRUE,+,1,0.024794415
n-Pentadecanol-P,Plasma,Phenol-F,Feces,-0.453608247,0.077606556,16,-1,0,3,-0.2,0.8,4,-0.677706377,0.000380799,23,3,TRUE,-,-1,0.024794415
"3-Cyclohexyl-L-alanine amide, N,N,N'N'-tetramethyl--P",Plasma,"2,5-Dimethoxymandelic acid-F",Feces,-0.441176471,0.381169855,6,-0.179643939,0.670344277,8,,,2,-0.778187389,0.000385005,16,2,TRUE,-,-1,0.024987324
Serine-P,Plasma,4-Coumaric acid-F,Feces,0.304096059,0.392966803,10,0.140472597,0.740058222,8,,,1,0.729978343,0.000388116,19,2,TRUE,+,1,0.025148518
alpha-Linolenic acid-P,Plasma,4-hydroxy-3-penten-2-one-F,Feces,0.498616871,0.082848737,13,0.314285714,0.544093294,6,,,1,0.715147151,0.000393822,20,2,TRUE,+,1,0.025474541
Isoxaben-P,Plasma,L-Leucine-F,Feces,0.445121951,0.197366387,10,0.396412484,0.37863471,7,0.5,0.666666667,3,0.71509226,0.000394417,20,3,TRUE,+,1,0.025474541
"Benzoic acid, methyl ester-P",Plasma,"L-Valinamide, N(2),N(2)-dimethyl-F",Feces,-0.6,0.28475698,5,-0.396412484,0.37863471,7,,,0,-0.854642291,0.000398308,12,2,TRUE,-,-1,0.025684434
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine-P",Plasma,Sebacic acid-F,Feces,-0.1,0.872888572,5,-0.846881215,0.016197127,7,,,1,-0.833563375,0.00039967,13,2,TRUE,-,-1,0.025688427
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione-P",Plasma,Picolinic acid-F,Feces,0.057851459,0.851092761,13,0.299406565,0.471260529,8,0.25819889,0.74180111,4,0.653187576,0.000400063,25,3,TRUE,+,1,0.025688427
Acetoacetic acid-P,Plasma,3-Pyridylcarbinol-F,Feces,0.115502053,0.750683041,10,0.214285714,0.610344416,8,,,2,0.714554394,0.000400291,20,2,TRUE,+,1,0.025688427
Indole-3-lactic acid-P,Plasma,"2-Pentenedioic acid, 2-hydroxy--F",Feces,0.323793005,0.239073337,15,0.142857143,0.787172012,6,1,0,4,0.652943488,0.000402756,25,3,TRUE,+,1,0.025805328
"2,3,4-Trihydroxybutyric acid tetrakis-P",Plasma,Serine-F,Feces,0.547090094,0.028290233,16,,,2,0.8,0.2,4,0.687627239,0.000405725,22,2,TRUE,+,1,0.025954113
12-Hydroxyoctadecanoic acid-P,Plasma,"cis-4,5-Dihydroxy-o-dithiane-F",Feces,-0.598606393,0.039741281,12,-0.608759587,0.199660189,6,,,1,-0.727912721,0.000410875,19,2,TRUE,-,-1,0.026116906
"2,5-Dimethoxy-4-methylamphetamine-P",Plasma,Syringic acid-F,Feces,0.053305124,0.844561067,16,0.059881313,0.88799065,8,0.737864787,0.262135213,4,0.622052163,0.00040921,28,3,TRUE,+,1,0.026116906
"Guanidine, N,N-dimethyl--P",Plasma,D-(+)-Talofuranose-F,Feces,-0.67962006,0.003778577,16,-0.904761905,0.002008276,8,-0.948683298,0.051316702,4,-0.621912928,0.000410794,28,3,TRUE,-,-1,0.026116906
"Oxalic acid, allyl octyl ester-P",Plasma,Cyclohexanemethanol-F,Feces,-0.44266055,0.172748374,11,-0.231908414,0.658373571,6,,,0,-0.759065909,0.000410179,17,2,TRUE,-,-1,0.026116906
DL-Phenylalanine-P,Plasma,2-Aminoadipic acid-F,Feces,0.044411656,0.870269875,16,0.239525252,0.567772152,8,0.8,0.2,4,0.621814289,0.000411919,28,3,TRUE,+,1,0.026141873
"7,9-Di-tert-butyl-1-oxaspiro(4,5)deca-6,9-diene-2,8-dione-P",Plasma,Dodecanamide-F,Feces,-0.898219696,0.002438797,8,-0.018018749,0.969415387,7,,,2,-0.758747841,0.000413839,17,2,TRUE,-,-1,0.026222252
"1H-Inden-1-one, 2,3-dihydro-7-hydroxy-3-methyl--P",Plasma,"2,3-Butanediol-F",Feces,-0.666666667,0.049867231,9,-0.5,0.666666667,3,,,0,-0.853146853,0.000418118,12,2,TRUE,-,-1,0.026409909
L-Hydroxyproline-P,Plasma,D-(+)-Glucosamine-F,Feces,0.5,0.666666667,3,0.357142857,0.431611352,7,,,2,0.853146853,0.000418118,12,2,TRUE,+,1,0.026409909
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine-P",Plasma,Pipecolic acid-F,Feces,0.143068002,0.597094777,16,0.49401176,0.21339733,8,0.8,0.2,4,0.621199765,0.000418991,28,3,TRUE,+,1,0.026423422
beta-D-Glucopyranose-P,Plasma,Hydracrylic acid-F,Feces,0.737864787,0.262135213,4,0.579771036,0.227783957,6,0.5,0.666666667,3,0.83195908,0.000419951,13,3,TRUE,+,1,0.026442403
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine-P",Plasma,DL-Phenylalanine-F,Feces,0.657817825,0.005609023,16,0.337373885,0.413785279,8,0.4,0.6,4,0.620651969,0.000425384,28,3,TRUE,+,1,0.026464301
1-Octadecanol-P,Plasma,9-Octadecenoic acid-F,Feces,-0.738703049,0.00254608,14,-0.571428571,0.180201989,7,-0.2,0.8,4,-0.650760162,0.000427557,25,3,TRUE,-,-1,0.026464301
"1H-Pyrazole, 3,4-bis(trimethylsilyl)--P",Plasma,2-Hydroxy-3-methylbutyric acid-F,Feces,0.5,0.666666667,3,0.846881215,0.016197127,7,,,1,0.874717531,0.000424756,11,2,TRUE,+,1,0.026464301
2-Oxooctanoic acid-P,Plasma,Xylose-F,Feces,-0.036363636,0.938307981,7,-0.071428571,0.879048193,7,,,1,-0.792486583,0.000426599,15,2,TRUE,-,-1,0.026464301
3-Methylvaleric acid-P,Plasma,Octadecyl octyl ether-F,Feces,0.65,0.058073058,9,0.085714286,0.87174344,6,0.5,0.666666667,3,0.742002064,0.000422665,18,3,TRUE,+,1,0.026464301
"Arabinofuranose, 1,2,3,5-tetrakis-O--P",Plasma,Dodecanamide-F,Feces,-0.573170732,0.083254684,10,-0.657142857,0.156174927,6,,,2,-0.741735537,0.000425777,18,2,TRUE,-,-1,0.026464301
"Benzaldehyde, 2,5-dimethyl--P",Plasma,"Thymine, 1,3-dimethyl-6-hydroxymethyl-F",Feces,0.52739726,0.095472532,11,0.142857143,0.73576486,8,,,0,0.726514486,0.000426912,19,2,TRUE,+,1,0.026464301
"D-Psicofuranose, pentakis-P",Plasma,Lignoceric acid-F,Feces,0.9,0.037386073,5,0.31887407,0.53790056,6,1,0,3,0.811881679,0.000420974,14,3,TRUE,+,1,0.026464301
Hydroquinidine-P,Plasma,2-Hydroxy-3-methylbutyric acid-F,Feces,0.833333333,0.01017554,8,0.257142857,0.622787172,6,,,1,0.792857143,0.000422077,15,2,TRUE,+,1,0.026464301
Mirin-P,Plasma,Supraene-F,Feces,-0.428571429,0.396501458,6,-0.240740741,0.603045306,7,,,0,-0.831491713,0.00042601,13,2,TRUE,-,-1,0.026464301
Picolinic acid-P,Plasma,Tetrahydrolinalool-F,Feces,-0.461690258,0.433766156,5,-0.756787469,0.048905099,7,,,0,-0.852636828,0.000425046,12,2,TRUE,-,-1,0.026464301
10-Heptadecenoic acid-P,Plasma,L-Aspartic acid-F,Feces,0.6,0.087622829,9,0.357142857,0.385120644,8,,,0,0.757352941,0.000430216,17,2,TRUE,+,1,0.026578686
"3-Methoxyamphetamine, 4-Trimethylsilyloxy, N,N-bis(Trimethylsilyloxy)--P",Plasma,"3,5-Dimethylphenol-F",Feces,,,2,0.8,0.2,4,0.866025404,0.333333333,3,0.92051015,0.0004311,9,2,TRUE,+,1,0.026578686
"Benzaldehyde, 2,5-dimethyl--P",Plasma,"N-Acetyl-D-galactosamine, (R,R,R,R)-F",Feces,0.246014306,0.465874399,11,0.191620202,0.649410201,8,,,0,0.726075505,0.000432055,19,2,TRUE,+,1,0.026578686
"Erythrono-1,4-lactone, (Z)--P",Plasma,Hydroquinone-F,Feces,0.009847811,0.972213709,15,0.50300303,0.203876682,8,0.737864787,0.262135213,4,0.629754152,0.000431742,27,3,TRUE,+,1,0.026578686
"9,12-Octadecadienoic acid-P",Plasma,2-Hydroxy-5-methoxybenzaldehyde-F,Feces,-0.49387116,0.102705183,12,-0.714285714,0.046528232,8,,,2,-0.685117226,0.000434371,22,2,TRUE,-,-1,0.026680247
4-Hydroxybenzoic acid-P,Plasma,Cyclohexanemethanol-F,Feces,0.22907489,0.430831731,14,0.335335353,0.416791591,8,0.4,0.6,4,0.639302216,0.000438118,26,3,TRUE,+,1,0.026869227
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol-P",Plasma,l-Leucyl-l-valine-F,Feces,0.323463254,0.331890065,11,0.607142857,0.148231161,7,,,0,0.739287657,0.000455263,18,2,TRUE,+,1,0.02697213
2-Amino-4-methylphenol-P,Plasma,"1,2,4,5-Cyclohexanetetrol-F",Feces,-1,0,3,-1,0,3,,,1,-0.964285714,0.000454149,7,2,TRUE,-,-1,0.02697213
2-Hydroxy-5-methoxybenzaldehyde-P,Plasma,Pyridoxine-F,Feces,-0.632455532,0.367544468,4,-0.428571429,0.337368311,7,,,1,-0.851139659,0.000445901,12,2,TRUE,-,-1,0.02697213
2-Hydroxybutyric acid-P,Plasma,Phthalimide-F,Feces,1,0,3,0.8,0.2,4,,,0,0.964285714,0.000454149,7,2,TRUE,+,1,0.02697213
2-Naphthol-P,Plasma,"Dimethyl hexopyranosiduronate, alpha-D-F",Feces,1,0,3,0.542857143,0.265702624,6,,,2,0.872727273,0.000454615,11,2,TRUE,+,1,0.02697213
"2,5-Dimethoxymandelic acid-P",Plasma,Xylose-F,Feces,-0.264099287,0.383257912,13,-0.119047619,0.778885726,8,-1,0,3,-0.659708648,0.00045295,24,3,TRUE,-,-1,0.02697213
3'-Hydroxyacetophenone-P,Plasma,l-Leucyl-l-valine-F,Feces,0.8,0.2,4,0.595238095,0.119529806,8,,,1,0.82967033,0.000450286,13,2,TRUE,+,1,0.02697213
"6,8-Dioxapentadecane-P",Plasma,N-Acetyl-L-phenylalanine-F,Feces,0.8,0.2,4,1,0,3,,,0,0.964285714,0.000454149,7,2,TRUE,+,1,0.02697213
Arsenous acid-P,Plasma,L-Norvaline-F,Feces,-0.6,0.208,6,-0.5,0.666666667,3,,,2,-0.872727273,0.000454615,11,2,TRUE,-,-1,0.02697213
"Benzene, 4-ethenyl-1,2-dimethoxy--P",Plasma,Ethanolamine-F,Feces,-0.376891691,0.204287425,13,-0.714285714,0.046528232,8,-0.2,0.8,4,-0.648970968,0.00044886,25,3,TRUE,-,-1,0.02697213
"Cholesta-3,5-dien-7-one-P",Plasma,"1,2,4,5-Cyclohexanetetrol-F",Feces,-0.790569415,0.111367155,5,-0.4,0.6,4,,,1,-0.896358127,0.000444689,10,2,TRUE,-,-1,0.02697213
Cyclo(L-prolyl-L-valine)-P,Plasma,"Thymidine, 5'-phosphate-F",Feces,1,0,4,1,0,3,,,0,0.964285714,0.000454149,7,2,TRUE,+,1,0.02697213
Dobutamine-P,Plasma,"2,5-Di-tert-butyl-4-hydroxyphenol-F",Feces,-0.300689941,0.318149111,13,-0.666885929,0.218893981,5,-1,0,4,-0.684567662,0.00044087,22,3,TRUE,-,-1,0.02697213
"Glycine, N-[4-[(trimethylsilyl)oxy]benzoyl]--P",Plasma,Syringic acid-F,Feces,0.6,0.28475698,5,0.428571429,0.337368311,7,,,1,0.82967033,0.000450286,13,2,TRUE,+,1,0.02697213
Indole-3-lactic acid-P,Plasma,L-Norvaline-F,Feces,0.586237946,0.021630337,15,0.428571429,0.396501458,6,0.2,0.8,4,0.648586279,0.000453559,25,3,TRUE,+,1,0.02697213
Ketamine-P,Plasma,Tricine-F,Feces,0.654260939,0.005965337,16,0.219577516,0.60133421,8,,,3,0.628210268,0.000450375,27,2,TRUE,+,1,0.02697213
"L-Tryptophan, N-acetyl-1-P",Plasma,"(2,2-Dimethyl-5-[2-(2-ethoxymethoxy)propyl][1,3]dioxolan-4-yl)methanol-F",Feces,1,0,3,0.8,0.2,4,,,0,0.964285714,0.000454149,7,2,TRUE,+,1,0.02697213
Methyl-3-methoxy-5-methyl benzoate-P,Plasma,D-(-)-Fructofuranose-F,Feces,0.328666979,0.213899664,16,0.371428571,0.468478134,6,1,0,3,0.648451137,0.00045522,25,3,TRUE,+,1,0.02697213
Mirin-P,Plasma,"cis-4,5-Dihydroxy-o-dithiane-F",Feces,0.347862621,0.499253218,6,0.290957187,0.526695193,7,,,0,0.830345617,0.000441161,13,2,TRUE,+,1,0.02697213
Pentylone-P,Plasma,Deoxyribopyranose-F,Feces,-1,0,3,-0.5,0.666666667,3,,,1,-0.964285714,0.000454149,7,2,TRUE,-,-1,0.02697213
"Propiophenone, 3',4'-dimethoxy--P",Plasma,2-Pyrrolidinone-F,Feces,0.6,0.4,4,0.464285714,0.293934108,7,,,2,0.82967033,0.000450286,13,2,TRUE,+,1,0.02697213
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate-P",Plasma,Monomethyl succinate-F,Feces,-0.8,0.2,4,-1,0,3,,,0,-0.964285714,0.000454149,7,2,TRUE,-,-1,0.02697213
Trimethylsilyl oct-2-enoate-P,Plasma,Pantolactone-F,Feces,-0.474485418,0.07392732,15,-0.6,0.208,6,-0.8,0.2,4,-0.648451041,0.000455221,25,3,TRUE,-,-1,0.02697213
beta-D-Glucopyranose-P,Plasma,Ethanolamine-F,Feces,0.316227766,0.683772234,4,0.753702346,0.083523281,6,0.5,0.666666667,3,0.829204248,0.000456671,13,3,TRUE,+,1,0.027015354
Niclosamide-P,Plasma,Phenylalanine-F,Feces,0.662244769,0.005189514,16,0.619047619,0.101733037,8,0.8,0.2,4,0.618017617,0.000457339,28,3,TRUE,+,1,0.027015354
Itaconic acid-P,Plasma,Lactic Acid-F,Feces,-0.664634146,0.036033164,10,-0.071428571,0.879048193,7,-0.8,0.2,4,-0.695906433,0.000459471,21,3,TRUE,-,-1,0.027101348
Urea-P,Plasma,Ferulic acid-F,Feces,-0.054007173,0.848399677,15,-0.095238095,0.82250543,8,-0.632455532,0.367544468,4,-0.627026107,0.000465139,27,3,TRUE,-,-1,0.027395383
"2,5-Dimethoxyphenol-P",Plasma,Desmethylverapamil-F,Feces,-0.630656224,0.128887696,7,-0.2,0.747060078,5,,,2,-0.808372005,0.000466548,14,2,TRUE,-,-1,0.027438089
2-Isopropyl-5-methyl-1-heptanol-P,Plasma,L-Isoleucine-F,Feces,0.405839725,0.424662508,6,0.3086067,0.551785507,6,,,1,0.828267559,0.00046972,13,2,TRUE,+,1,0.027463533
"3-Methylpiperazine-2,5-dione, (R)--P",Plasma,"2,4-Di-tert-butylphenol-F",Feces,-0.357813224,0.430684325,7,-0.071428571,0.879048193,7,,,0,-0.808159256,0.000469433,14,2,TRUE,-,-1,0.027463533
"Azetidine, 1-acetyl-2-methyl--P",Plasma,Tyrosine-F,Feces,0.233333333,0.545698778,9,0.119762626,0.777583044,8,,,1,0.738255132,0.000468204,18,2,TRUE,+,1,0.027463533
"Oxalic acid, allyl octyl ester-P",Plasma,4-hydroxy-3-penten-2-one-F,Feces,0.62605042,0.07128352,9,0.666885929,0.218893981,5,,,0,0.808159256,0.000469433,14,2,TRUE,+,1,0.027463533
DL-Ornithine-P,Plasma,alpha-D-Xylopyranose-F,Feces,0.6,0.208,6,0.927633657,0.007665844,6,,,1,0.828061306,0.000472632,13,2,TRUE,+,1,0.027553487
Glyoxime-P,Plasma,Sebacic acid-F,Feces,-0.4,0.504631575,5,-0.738768719,0.057858497,7,,,1,-0.828061306,0.000472632,13,2,TRUE,-,-1,0.027553487
DL-Phenylalanine-P,Plasma,2-Ethylacetoacetate-F,Feces,0.042836462,0.874836816,16,0.395216666,0.332517108,8,0.4,0.6,4,0.616628143,0.000475027,28,3,TRUE,+,1,0.02761284
Uracil-P,Plasma,"Thymine, 1,3-dimethyl-6-hydroxymethyl-F",Feces,0.28609877,0.301257537,15,0.562884343,0.146331533,8,0.316227766,0.683772234,4,0.626279669,0.000474661,27,3,TRUE,+,1,0.02761284
10-Heptadecenoic acid-P,Plasma,L-Norvaline-F,Feces,0.5,0.170470661,9,0.428571429,0.337368311,7,,,0,0.770588235,0.000476822,16,2,TRUE,+,1,0.027637095
"Benzene, 4-ethenyl-1,2-dimethoxy--P",Plasma,Methylmaleic acid-F,Feces,0.36969697,0.293050075,10,0.2,0.704,6,,,0,0.770588235,0.000476822,16,2,TRUE,+,1,0.027637095
beta-Hydroxypyruvic acid-P,Plasma,L-Isoleucine-F,Feces,-0.228775784,0.412136965,15,-0.47203432,0.284857972,7,-0.737864787,0.262135213,4,-0.63608357,0.000478084,26,3,TRUE,-,-1,0.027670213
Acetoacetic acid-P,Plasma,L-Leucine-F,Feces,0.401217659,0.250496004,10,0.023809524,0.955374012,8,,,2,0.707784932,0.000480819,20,2,TRUE,+,1,0.027788416
"2,2-Diallylpyrrolidine-P",Plasma,3-Pyridylcarbinol-F,Feces,0.72027972,0.008239769,12,0.428571429,0.337368311,7,0.2,0.8,4,0.668972332,0.000482586,23,3,TRUE,+,1,0.027810422
3-Hydroxybutyric acid-P,Plasma,Syringic acid-F,Feces,0.242592399,0.383663339,15,0.253030414,0.545429171,8,0.6,0.4,4,0.625707454,0.000482076,27,3,TRUE,+,1,0.027810422
Pentylone-P,Plasma,2-Ethylacetoacetate-F,Feces,0.4,0.504631575,5,0.280680446,0.542047755,7,,,1,0.827129046,0.000485975,13,2,TRUE,+,1,0.027965532
1-Hydroxy-3-methoxy-6-methylanthraquinone-P,Plasma,L-Rhamnose-F,Feces,-0.551996554,0.040695672,14,,,1,-0.5,0.666666667,3,-0.736544022,0.000490329,18,2,TRUE,-,-1,0.028175642
1-Monoacetin-P,Plasma,L-Threonine-F,Feces,0.624663326,0.022462577,13,0.642857143,0.119392373,7,0.5,0.666666667,3,0.668233875,0.000492178,23,3,TRUE,+,1,0.02820107
"Methanone, [1-(4-chloropentyl)-1H-indol-3-yl](2,2,3,3-tetramethylcyclopropyl)--P",Plasma,"Thymine, 1,3-dimethyl-6-hydroxymethyl-F",Feces,0.410391341,0.492535782,5,0.9,0.037386073,5,,,0,0.893621149,0.000491873,10,2,TRUE,+,1,0.02820107
1-Aminocyclopropanecarboxylic acid-P,Plasma,L-Valyl-L-leucine-F,Feces,-0.072728608,0.864113964,8,-0.228932279,0.585514087,8,,,0,-0.769005575,0.000498048,16,2,TRUE,-,-1,0.02833507
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine-P",Plasma,Tetrahydrolinalool-F,Feces,-0.2,0.747060078,5,-0.504524979,0.248203114,7,,,0,-0.847637027,0.000497797,12,2,TRUE,-,-1,0.02833507
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]--P",Plasma,"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)-F",Feces,-0.493372607,0.052132053,16,-0.8,0.2,4,-1,0,3,-0.667820069,0.000497624,23,3,TRUE,-,-1,0.02833507
"2,5-di-tert-Butyl-1,4-benzoquinone-P",Plasma,Pantolactone-F,Feces,,,2,-0.828571429,0.041562682,6,-1,0,3,-0.870161711,0.000495418,11,2,TRUE,-,-1,0.02833507
Albizziin-P,Plasma,Hexanoic acid-F,Feces,-0.632455532,0.367544468,4,-0.642857143,0.119392373,7,,,1,-0.847637027,0.000497797,12,2,TRUE,-,-1,0.02833507
Indole-5-carboxylic acid-P,Plasma,N-Methyl-L-proline-F,Feces,-0.380952381,0.351812553,8,-0.107142857,0.819150856,7,-1,0,3,-0.735810114,0.000500083,18,3,TRUE,-,-1,0.028410546
4-Pyridinol-P,Plasma,Lactic Acid-F,Feces,0.593336266,0.015401255,16,0.011976263,0.977546655,8,1,0,4,0.61464732,0.000501278,28,3,TRUE,+,1,0.028438143
Methyl aminoacetate-P,Plasma,Phthalimide-F,Feces,1,0,3,0.714285714,0.110787172,6,,,0,0.916666667,0.000506619,9,2,TRUE,+,1,0.028660062
Petroselinic acid-P,Plasma,2-Hydroxy-3-methylbutyric acid-F,Feces,0.5,0.666666667,3,0.942857143,0.004804665,6,,,0,0.916666667,0.000506619,9,2,TRUE,+,1,0.028660062
"3beta-TRIMETHYLSILOXY-5alpha,6alpha-EPOXYCHOLESTANE-P",Plasma,Phenylalanine-F,Feces,0.654384829,0.028917427,11,0.535714286,0.215217456,7,0.8,0.2,4,0.679298751,0.000507537,22,3,TRUE,+,1,0.028671563
Sertraline carbamoyl glucuronide-P,Plasma,Cytosine-F,Feces,0.347862621,0.499253218,6,0.2,0.704,6,,,2,0.805281015,0.000509897,14,2,TRUE,+,1,0.028764366
Trisaminol-P,Plasma,Heptadecanoic acid-F,Feces,0.183357879,0.496671723,16,0.514979293,0.191549313,8,0.4,0.6,4,0.613963045,0.000510637,28,3,TRUE,+,1,0.028765669
Methylmalonic monoamide-P,Plasma,"2,5-Di-tert-butyl-4-hydroxyphenol-F",Feces,0.043478375,0.898996169,11,0.058823529,0.911866477,6,1,0,3,0.705461444,0.000511455,20,3,TRUE,+,1,0.028771319
2-Pyrrolidinone-P,Plasma,4-Methoxyphenol-F,Feces,-0.03030303,0.933772958,10,-0.107786364,0.799460427,8,-0.4,0.6,4,-0.678904291,0.000512859,22,3,TRUE,-,-1,0.028809874
Desmosterol-P,Plasma,"Benzaldehyde, 2,5-dimethoxy-F",Feces,0.190125328,0.480632545,16,0.598813131,0.116753544,8,0.8,0.2,4,0.613636387,0.000515159,28,3,TRUE,+,1,0.028898621
"Dodecanamide, N-(2-hydroxyethyl)--P",Plasma,"Arabino-Hexonic acid, 2-deoxy-, gamma-lactone-F",Feces,-0.681818182,0.020842854,11,,,0,-0.4,0.6,4,-0.785714286,0.000516455,15,2,TRUE,-,-1,0.028914479
L-Glutamine-P,Plasma,Phenylpropanolamine-F,Feces,0.714285714,0.071343561,7,0.857142857,0.013697327,7,,,2,0.767647059,0.000516884,16,2,TRUE,+,1,0.028914479
"(7a-Isopropenyl-4,5-dimethyloctahydroinden-4-yl)methanol-P",Plasma,pyrazole-F,Feces,-0.180672269,0.641803039,9,-0.392857143,0.38331687,7,,,1,-0.750306748,0.000521421,17,2,TRUE,-,-1,0.028926271
"2-Propanone, bis(1-methylethyl)hydrazone-P",Plasma,Ethanolamine-F,Feces,-0.5,0.666666667,3,-0.642857143,0.085558891,8,,,1,-0.846153846,0.000521134,12,2,TRUE,-,-1,0.028926271
beta-D-Glucopyranose-P,Plasma,Vanillin-F,Feces,0.210818511,0.789181489,4,0.49280538,0.320632583,6,0.866025404,0.333333333,3,0.824828371,0.000520182,13,3,TRUE,+,1,0.028926271
N-Isobutyrylglycine-P,Plasma,Pyrrole-2-carboxylic acid-F,Feces,-0.1,0.872888572,5,-0.485714286,0.328723032,6,,,1,-0.846153846,0.000521134,12,2,TRUE,-,-1,0.028926271
"Pentenoic acid, 4-[(trimethylsilyl)oxy]--P",Plasma,"Stigmast-5-ene, 3beta-F",Feces,0.4,0.6,4,0.714285714,0.071343561,7,,,1,0.846153846,0.000521134,12,2,TRUE,+,1,0.028926271
Uridine-P,Plasma,"Hydantoin, 5-hydroxy-F",Feces,0.5,0.666666667,3,0.80952381,0.014902668,8,,,1,0.846153846,0.000521134,12,2,TRUE,+,1,0.028926271
"Benzenemethanamine, 2,3-dimethoxy--P",Plasma,N-Acetyl glucosamine methoxime-F,Feces,-0.771352789,0.002016501,13,,,1,-1,0,3,-0.749693816,0.000530062,17,2,TRUE,-,-1,0.029324473
Doconexent-P,Plasma,Pyridoxine-F,Feces,-0.316227766,0.683772234,4,-0.612637475,0.143588575,7,,,1,-0.845614035,0.000529834,12,2,TRUE,-,-1,0.029324473
"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine-P",Plasma,"1,7-Dimethyl-4-(1-methylethyl)cyclodecane-F",Feces,0.714285714,0.071343561,7,0.5,0.666666667,3,,,0,0.890909091,0.000542144,10,2,TRUE,+,1,0.02966557
2-Ketoisocaproic acid-P,Plasma,"2,5-Dimethoxymandelic acid-F",Feces,1,0,3,0.4,0.504631575,5,,,2,0.890909091,0.000542144,10,2,TRUE,+,1,0.02966557
3-Ethylphenol-P,Plasma,2-Aminoadipic acid-F,Feces,-0.051298918,0.934712848,5,-0.396412484,0.37863471,7,,,1,-0.82369146,0.000537774,13,2,TRUE,-,-1,0.02966557
