node1,node2
Ap2b1__CPX,Rad50__CPX
Ap2b1__CPX,Rif1__CPX
Ap2b1__CPX,Cep290__CPX
Ap2b1__CPX,Fer__CPX
Ap2b1__CPX,Kif21a__CPX
Ap2b1__CPX,Phactr2__CPX
Ap2b1__CPX,Slain2__CPX
C130089K02Rik__CPX,Gm4017__CPX
Cables2__CPX,Hcn3__CPX
Tceanc__CPX,Psmd3__CPX
Nol8__CPX,Ergic2__CPX
Nol8__CPX,Rdx__CPX
Nol8__CPX,Cct4__CPX
Nol8__CPX,Clpp__CPX
Nol8__CPX,Cep57__CPX
Nol8__CPX,Nipbl__CPX
Nol8__CPX,Baz1b__CPX
Nol8__CPX,9530026P05Rik__CPX
Nol8__CPX,Ralgapa2__CPX
Nol8__CPX,Dhx36__CPX
Nol8__CPX,Fxr1__CPX
Nol8__CPX,Gxylt1__CPX
Nol8__CPX,Mansc4__CPX
Nol8__CPX,Mpp7__CPX
Nol8__CPX,Ccdc186__CPX
Ap3b1__CPX,Rpl37__CPX
Ap3b1__CPX,Tulp4__CPX
Ap3b1__CPX,Wbp4__CPX
Ap3b1__CPX,Setx__CPX
Ap3b1__CPX,Phf3__CPX
Ap3b1__CPX,Pcmtd1__CPX
Ap3b1__CPX,Mafg__CPX
Ap3b1__CPX,B230219D22Rik__CPX
Ap3b1__CPX,Setbp1__CPX
Ap3b1__CPX,Vps36__CPX
Pdcd4__CPX,Gnas__CPX
Pdcd4__CPX,Evi5__CPX
Pdcd4__CPX,Jph1__CPX
Pdcd4__CPX,Brd4__CPX
Pdcd4__CPX,Dlgap4__CPX
Adprh__CPX,Bcat1__CPX
Adprh__CPX,Mafg__CPX
Adprh__CPX,Cnih2__CPX
Dipk1a__CPX,Sema6a__CPX
Wasl__CPX,Ergic2__CPX
Wasl__CPX,Psip1__CPX
Wasl__CPX,Ccdc88a__CPX
Wasl__CPX,Arid4a__CPX
Wasl__CPX,Top1__CPX
Wasl__CPX,Itch__CPX
Wasl__CPX,Golm2__CPX
Wasl__CPX,Tpr__CPX
Wasl__CPX,Wbp4__CPX
Wasl__CPX,Snora35__CPX
Wasl__CPX,Nkapd1__CPX
Wasl__CPX,Evi5__CPX
Wasl__CPX,Frg1__CPX
Wasl__CPX,Clpp__CPX
Wasl__CPX,Nipbl__CPX
Wasl__CPX,Phf3__CPX
Wasl__CPX,Slc22a17__CPX
Wasl__CPX,Enpp5__CPX
Wasl__CPX,Fgfr1op2__CPX
Wasl__CPX,Fhad1__CPX
Wasl__CPX,Efhb__CPX
Wasl__CPX,Luzp1__CPX
Wasl__CPX,Ash1l__CPX
Wasl__CPX,Pcmtd1__CPX
Wasl__CPX,Mafg__CPX
Wasl__CPX,Qser1__CPX
Wasl__CPX,B230219D22Rik__CPX
Wasl__CPX,Rad50__CPX
Wasl__CPX,Fxr1__CPX
Wasl__CPX,Rif1__CPX
Wasl__CPX,Mansc4__CPX
Wasl__CPX,Cep290__CPX
Wasl__CPX,Setbp1__CPX
Wasl__CPX,Pja2__CPX
Wasl__CPX,Fer__CPX
Wasl__CPX,Kif21a__CPX
Wasl__CPX,Phactr2__CPX
Wasl__CPX,Smarca5__CPX
Wasl__CPX,Gtpbp4__CPX
Wasl__CPX,Ccdc186__CPX
Wasl__CPX,Sufu__CPX
Wasl__CPX,Shoc2__CPX
Wasl__CPX,Vps36__CPX
Gsk3b__CPX,Tmem161b__CPX
Gsk3b__CPX,Tulp4__CPX
Gsk3b__CPX,Wbp4__CPX
Gsk3b__CPX,Phf3__CPX
Gsk3b__CPX,Hip1__CPX
Gsk3b__CPX,Luzp1__CPX
Gsk3b__CPX,Pcmtd1__CPX
Gsk3b__CPX,Mafg__CPX
Gsk3b__CPX,B230219D22Rik__CPX
Gsk3b__CPX,Pja2__CPX
Gsk3b__CPX,Fer__CPX
Gsk3b__CPX,Fcho2__CPX
Gsk3b__CPX,Smarca5__CPX
Gsk3b__CPX,Ccdc186__CPX
Gsk3b__CPX,Ehd1__CPX
Gm9920__CPX,Col8a1__CPX
Gm9920__CPX,Mef2a__CPX
Sp4__CPX,Mansc4__CPX
Gstm6__CPX,Strada__CPX
Dok1__CPX,Shfl__CPX
1700125H03Rik__CPX,Mansc4__CPX
1700125H03Rik__CPX,Cerkl__CPX
1700125H03Rik__CPX,Kif21a__CPX
D630036H23Rik__CPX,A430108G06Rik__CPX
D630036H23Rik__CPX,Tm9sf3__CPX
Rwdd3__CPX,Gm43360__CPX
Stk26__CPX,Sh3bgrl__CPX
Pomgnt1__CPX,Opa1__CPX
Pomgnt1__CPX,Suclg2__CPX
Ergic2__CPX,Psip1__CPX
Ergic2__CPX,Sntb2__CPX
Ergic2__CPX,Ccdc88a__CPX
Ergic2__CPX,Irak1bp1__CPX
Ergic2__CPX,Arid4a__CPX
Ergic2__CPX,Top1__CPX
Ergic2__CPX,Dstn__CPX
Ergic2__CPX,Rdx__CPX
Ergic2__CPX,Itch__CPX
Ergic2__CPX,Golm2__CPX
Ergic2__CPX,Tmem161b__CPX
Ergic2__CPX,Tpr__CPX
Ergic2__CPX,Nkapd1__CPX
Ergic2__CPX,Frg1__CPX
Ergic2__CPX,Clpp__CPX
Ergic2__CPX,Nipbl__CPX
Ergic2__CPX,Phf3__CPX
Ergic2__CPX,Enpp5__CPX
Ergic2__CPX,Fgfr1op2__CPX
Ergic2__CPX,Fhad1__CPX
Ergic2__CPX,Efhb__CPX
Ergic2__CPX,Baz1b__CPX
Ergic2__CPX,Luzp1__CPX
Ergic2__CPX,Ash1l__CPX
Ergic2__CPX,Qser1__CPX
Ergic2__CPX,B230219D22Rik__CPX
Ergic2__CPX,Rad50__CPX
Ergic2__CPX,Camk1d__CPX
Ergic2__CPX,Fxr1__CPX
Ergic2__CPX,Rif1__CPX
Ergic2__CPX,Mansc4__CPX
Ergic2__CPX,Cep290__CPX
Ergic2__CPX,Mpp7__CPX
Ergic2__CPX,Fer__CPX
Ergic2__CPX,Kif21a__CPX
Ergic2__CPX,Phactr2__CPX
Ergic2__CPX,Gtpbp4__CPX
Ergic2__CPX,Ccdc186__CPX
Ergic2__CPX,Ccar1__CPX
Ergic2__CPX,Slain2__CPX
Rhob__CPX,Setx__CPX
Rhob__CPX,Dlg4__CPX
Rhob__CPX,Ubc__CPX
Rhob__CPX,Zfp1007__CPX
Dbpht2__CPX,Fam98b__CPX
5730455P16Rik__CPX,Phf3__CPX
5730455P16Rik__CPX,Ash1l__CPX
5730455P16Rik__CPX,Mansc4__CPX
5730455P16Rik__CPX,Fer__CPX
Tkt__CPX,Psmd3__CPX
Tkt__CPX,Opa1__CPX
Tkt__CPX,Atp6v1f__CPX
Tkt__CPX,Ilvbl__CPX
Tkt__CPX,Mtrex__CPX
Tkt__CPX,Ganab__CPX
Tkt__CPX,Rad54l2__CPX
Bhlhe41__CPX,4933439K11Rik__CPX
Zhx1__CPX,Dstn__CPX
Zhx1__CPX,Vps13b__CPX
Hsdl2__CPX,Sema3g__CPX
Psmd3__CPX,Opa1__CPX
Psmd3__CPX,Atp6v1f__CPX
Psmd3__CPX,Dcaf12l1__CPX
Psmd3__CPX,Ptk2b__CPX
Psmd3__CPX,Ubc__CPX
Psmd3__CPX,Erbin__CPX
Psmd3__CPX,Ganab__CPX
Psmd3__CPX,Acbd4__CPX
Magix__CPX,Gsta4__CPX
Opa1__CPX,Zfp768__CPX
Opa1__CPX,Tnfrsf1b__CPX
Opa1__CPX,Ap3s2__CPX
Opa1__CPX,Crygn__CPX
Gprc5c__CPX,Atp6v1f__CPX
Gprc5c__CPX,Stxbp4__CPX
Gprc5c__CPX,Cnnm4__CPX
Psip1__CPX,Ccdc88a__CPX
Psip1__CPX,Pi4ka__CPX
Psip1__CPX,Arid4a__CPX
Psip1__CPX,Top1__CPX
Psip1__CPX,Ildr2__CPX
Psip1__CPX,Rdx__CPX
Psip1__CPX,Tpr__CPX
Psip1__CPX,Nkapd1__CPX
Psip1__CPX,Frg1__CPX
Psip1__CPX,Nipbl__CPX
Psip1__CPX,Brd4__CPX
Psip1__CPX,Phf3__CPX
Psip1__CPX,Enpp5__CPX
Psip1__CPX,Fgfr1op2__CPX
Psip1__CPX,Fhad1__CPX
Psip1__CPX,Efhb__CPX
Psip1__CPX,Luzp1__CPX
Psip1__CPX,Ash1l__CPX
Psip1__CPX,Qser1__CPX
Psip1__CPX,Rad50__CPX
Psip1__CPX,Gxylt1__CPX
Psip1__CPX,Cep290__CPX
Psip1__CPX,Setbp1__CPX
Psip1__CPX,Fer__CPX
Psip1__CPX,Kif21a__CPX
Psip1__CPX,Gtpbp4__CPX
Psip1__CPX,Ccdc186__CPX
Zfp36l2__CPX,Samd14__CPX
Zfp36l2__CPX,Irak3__CPX
Zfp36l2__CPX,Ide__CPX
Zfp36l2__CPX,Dync1h1__CPX
Zfp36l2__CPX,Pfn1__CPX
Iqgap2__CPX,Eif3g__CPX
Iqgap2__CPX,Sntb2__CPX
Iqgap2__CPX,Ccdc88a__CPX
Iqgap2__CPX,Top1__CPX
Iqgap2__CPX,Pbx1__CPX
Iqgap2__CPX,Ildr2__CPX
Iqgap2__CPX,Rdx__CPX
Iqgap2__CPX,Cltb__CPX
Iqgap2__CPX,Nkapd1__CPX
Iqgap2__CPX,Frg1__CPX
Iqgap2__CPX,Nipbl__CPX
Iqgap2__CPX,Vangl1__CPX
Iqgap2__CPX,Ash1l__CPX
Iqgap2__CPX,Lrp2bp__CPX
Iqgap2__CPX,Rif1__CPX
Iqgap2__CPX,Cep290__CPX
Iqgap2__CPX,Ccdc186__CPX
Gnas__CPX,Ahcyl2__CPX
Ccdc33__CPX,Perm1__CPX
Eif3g__CPX,Top1__CPX
Eif3g__CPX,Pbx1__CPX
Eif3g__CPX,Rdx__CPX
Eif3g__CPX,Dbndd1__CPX
Eif3g__CPX,Cct4__CPX
Eif3g__CPX,Vangl1__CPX
Eif3g__CPX,Cep290__CPX
Lrrc8a__CPX,Asb8__CPX
Lrrc8a__CPX,Rpl37__CPX
Lrrc8a__CPX,Csnk1a1__CPX
Lrrc8a__CPX,Nsg2__CPX
Lrrc8a__CPX,B230219D22Rik__CPX
Lrrc8a__CPX,Pja2__CPX
Sntb2__CPX,Bcat1__CPX
Sntb2__CPX,Ccdc88a__CPX
Sntb2__CPX,Arid4a__CPX
Sntb2__CPX,Top1__CPX
Sntb2__CPX,Dstn__CPX
Sntb2__CPX,Ildr2__CPX
Sntb2__CPX,Itch__CPX
Sntb2__CPX,Golm2__CPX
Sntb2__CPX,Tpr__CPX
Sntb2__CPX,Frg1__CPX
Sntb2__CPX,Clpp__CPX
Sntb2__CPX,Nipbl__CPX
Sntb2__CPX,Phf3__CPX
Sntb2__CPX,Fgfr1op2__CPX
Sntb2__CPX,Fhad1__CPX
Sntb2__CPX,Baz1b__CPX
Sntb2__CPX,Ash1l__CPX
Sntb2__CPX,Lrp6__CPX
Sntb2__CPX,B230219D22Rik__CPX
Sntb2__CPX,Rad50__CPX
Sntb2__CPX,Rif1__CPX
Sntb2__CPX,Cep290__CPX
Sntb2__CPX,Mpp7__CPX
Sntb2__CPX,Hlf__CPX
Sntb2__CPX,Kif21a__CPX
Sntb2__CPX,Phactr2__CPX
Sntb2__CPX,Shoc2__CPX
Armcx2__CPX,Asb8__CPX
Alkbh6__CPX,Flvcr1__CPX
Gm25517__CPX,Clcn2__CPX
Mtpn__CPX,Slc25a16__CPX
Mtpn__CPX,Icam4__CPX
Mtpn__CPX,Isg15__CPX
Mtpn__CPX,Pfn1__CPX
Mtpn__CPX,Serpinb8__CPX
Gm43360__CPX,G2e3__CPX
Cdc14a__CPX,Guk1__CPX
Cdc14a__CPX,Ildr2__CPX
Cdc14a__CPX,Synm__CPX
Cdc14a__CPX,Col8a1__CPX
Cdc14a__CPX,Lrp6__CPX
Cdc14a__CPX,Arrdc4__CPX
Cdc14a__CPX,Rad54l2__CPX
Shb__CPX,B230219D22Rik__CPX
Bcat1__CPX,Mpp7__CPX
Tada1__CPX,Irak3__CPX
Tada1__CPX,Psmg3__CPX
Tada1__CPX,Tm9sf3__CPX
Tada1__CPX,Pard6a__CPX
Tmem229b__CPX,2610020C07Rik__CPX
Samd14__CPX,Gm5141__CPX
Samd14__CPX,Cnih2__CPX
Samd14__CPX,Dlg4__CPX
Ccdc88a__CPX,Pi4ka__CPX
Ccdc88a__CPX,Arid4a__CPX
Ccdc88a__CPX,Top1__CPX
Ccdc88a__CPX,Ildr2__CPX
Ccdc88a__CPX,Rdx__CPX
Ccdc88a__CPX,Golm2__CPX
Ccdc88a__CPX,Tmem161b__CPX
Ccdc88a__CPX,Tpr__CPX
Ccdc88a__CPX,Nkapd1__CPX
Ccdc88a__CPX,Frg1__CPX
Ccdc88a__CPX,Clpp__CPX
Ccdc88a__CPX,Cep57__CPX
Ccdc88a__CPX,Nipbl__CPX
Ccdc88a__CPX,Phf3__CPX
Ccdc88a__CPX,Enpp5__CPX
Ccdc88a__CPX,Fgfr1op2__CPX
Ccdc88a__CPX,Fhad1__CPX
Ccdc88a__CPX,Luzp1__CPX
Ccdc88a__CPX,Ash1l__CPX
Ccdc88a__CPX,Qser1__CPX
Ccdc88a__CPX,B230219D22Rik__CPX
Ccdc88a__CPX,Upf2__CPX
Ccdc88a__CPX,Rad50__CPX
Ccdc88a__CPX,Fxr1__CPX
Ccdc88a__CPX,Rif1__CPX
Ccdc88a__CPX,Cep290__CPX
Ccdc88a__CPX,Mpp7__CPX
Ccdc88a__CPX,Kpna3__CPX
Ccdc88a__CPX,Kif21a__CPX
Ccdc88a__CPX,Phactr2__CPX
Ccdc88a__CPX,Smarca5__CPX
Ccdc88a__CPX,Gtpbp4__CPX
Ccdc88a__CPX,Ccdc186__CPX
Ccdc88a__CPX,Ccar1__CPX
Pi4ka__CPX,Pbx1__CPX
Pi4ka__CPX,Vps13b__CPX
Pi4ka__CPX,Nipbl__CPX
Pi4ka__CPX,Phf3__CPX
Pi4ka__CPX,Ash1l__CPX
Pi4ka__CPX,Qser1__CPX
Pi4ka__CPX,Trabd__CPX
Pi4ka__CPX,Rif1__CPX
Pi4ka__CPX,Cep290__CPX
Pi4ka__CPX,Ccdc186__CPX
Zfp768__CPX,Ap3s2__CPX
Zfp768__CPX,Ptk2b__CPX
Zfp768__CPX,Ganab__CPX
Zfp768__CPX,Pfn1__CPX
Suclg2__CPX,Tm9sf3__CPX
Suclg2__CPX,Pfn1__CPX
Irak1bp1__CPX,Wbp4__CPX
Irak1bp1__CPX,Evi5__CPX
Irak1bp1__CPX,Ofd1__CPX
Irak1bp1__CPX,Pcmtd1__CPX
Irak1bp1__CPX,Dhx36__CPX
Irak1bp1__CPX,Fxr1__CPX
Irak1bp1__CPX,Cnih2__CPX
Irak1bp1__CPX,Slc25a20__CPX
Irak1bp1__CPX,Shoc2__CPX
Arid4a__CPX,Top1__CPX
Arid4a__CPX,Dstn__CPX
Arid4a__CPX,Ildr2__CPX
Arid4a__CPX,Rdx__CPX
Arid4a__CPX,Golm2__CPX
Arid4a__CPX,Tmem161b__CPX
Arid4a__CPX,Synm__CPX
Arid4a__CPX,Tpr__CPX
Arid4a__CPX,Secisbp2l__CPX
Arid4a__CPX,Frg1__CPX
Arid4a__CPX,Nipbl__CPX
Arid4a__CPX,Phf3__CPX
Arid4a__CPX,Enpp5__CPX
Arid4a__CPX,Fgfr1op2__CPX
Arid4a__CPX,Fhad1__CPX
Arid4a__CPX,Baz1b__CPX
Arid4a__CPX,Luzp1__CPX
Arid4a__CPX,Ash1l__CPX
Arid4a__CPX,Pcmtd1__CPX
Arid4a__CPX,Qser1__CPX
Arid4a__CPX,B230219D22Rik__CPX
Arid4a__CPX,Rad50__CPX
Arid4a__CPX,Fxr1__CPX
Arid4a__CPX,Pten__CPX
Arid4a__CPX,Rif1__CPX
Arid4a__CPX,Cep290__CPX
Arid4a__CPX,Pja2__CPX
Arid4a__CPX,Zfp1007__CPX
Arid4a__CPX,Fer__CPX
Arid4a__CPX,Kif21a__CPX
Arid4a__CPX,Phactr2__CPX
Arid4a__CPX,Smarca5__CPX
Arid4a__CPX,Gtpbp4__CPX
Arid4a__CPX,Ccdc186__CPX
Guk1__CPX,Jph1__CPX
Guk1__CPX,Myof__CPX
Guk1__CPX,Fcho2__CPX
Guk1__CPX,Mef2a__CPX
Guk1__CPX,Spata13__CPX
Ino80c__CPX,Zmat5__CPX
Slc25a16__CPX,Tagln2__CPX
Rpl37__CPX,Atp5me__CPX
Rpl37__CPX,Evi5__CPX
Rpl37__CPX,Imp3__CPX
Rpl37__CPX,Smc4__CPX
Rpl37__CPX,Mafg__CPX
Rpl37__CPX,Dlg4__CPX
Rpl37__CPX,Tmem184c__CPX
Rpl37__CPX,Rad54l2__CPX
Rpl37__CPX,Ppfibp1__CPX
Rpl37__CPX,Sytl2__CPX
Rpl37__CPX,Stxbp4__CPX
Rpl37__CPX,Ehd1__CPX
Rpl37__CPX,Mef2a__CPX
Top1__CPX,Ildr2__CPX
Top1__CPX,Rdx__CPX
Top1__CPX,Golm2__CPX
Top1__CPX,Tpr__CPX
Top1__CPX,Ikzf5__CPX
Top1__CPX,Nkapd1__CPX
Top1__CPX,Cct4__CPX
Top1__CPX,Frg1__CPX
Top1__CPX,Clpp__CPX
Top1__CPX,Nipbl__CPX
Top1__CPX,Brd4__CPX
Top1__CPX,Phf3__CPX
Top1__CPX,Enpp5__CPX
Top1__CPX,Fgfr1op2__CPX
Top1__CPX,Fhad1__CPX
Top1__CPX,Ash1l__CPX
Top1__CPX,Dhx36__CPX
Top1__CPX,Lrp6__CPX
Top1__CPX,Qser1__CPX
Top1__CPX,Rad50__CPX
Top1__CPX,Mansc4__CPX
Top1__CPX,Cep290__CPX
Top1__CPX,Mpp7__CPX
Top1__CPX,Fer__CPX
Top1__CPX,Phactr2__CPX
Top1__CPX,Ccdc186__CPX
Top1__CPX,Ccar1__CPX
Top1__CPX,Cntn1__CPX
Top1__CPX,Shoc2__CPX
Top1__CPX,Slain2__CPX
Eeig1__CPX,Acbd4__CPX
Pbx1__CPX,Ildr2__CPX
Pbx1__CPX,Vps13b__CPX
Pbx1__CPX,Secisbp2l__CPX
Pbx1__CPX,Ndufa8__CPX
Pbx1__CPX,Lrp6__CPX
Pbx1__CPX,Rif1__CPX
Pbx1__CPX,Cep290__CPX
Pbx1__CPX,Mia2__CPX
Dstn__CPX,Ildr2__CPX
Dstn__CPX,Itch__CPX
Dstn__CPX,Golm2__CPX
Dstn__CPX,Tmem161b__CPX
Dstn__CPX,Frg1__CPX
Dstn__CPX,Nipbl__CPX
Dstn__CPX,Fhad1__CPX
Dstn__CPX,Zic2__CPX
Dstn__CPX,Baz1b__CPX
Dstn__CPX,Ash1l__CPX
Dstn__CPX,B230219D22Rik__CPX
Dstn__CPX,Rad50__CPX
Dstn__CPX,Camk1d__CPX
Dstn__CPX,Fxr1__CPX
Dstn__CPX,Mansc4__CPX
Dstn__CPX,Cep290__CPX
Dstn__CPX,Kpna3__CPX
Dstn__CPX,Stag2__CPX
Dstn__CPX,Kif21a__CPX
Dstn__CPX,Ube2q2__CPX
Dstn__CPX,Phactr2__CPX
Dstn__CPX,Shoc2__CPX
Ildr2__CPX,Rdx__CPX
Ildr2__CPX,Golm2__CPX
Ildr2__CPX,Synm__CPX
Ildr2__CPX,Tpr__CPX
Ildr2__CPX,Secisbp2l__CPX
Ildr2__CPX,Nkapd1__CPX
Ildr2__CPX,Frg1__CPX
Ildr2__CPX,Nipbl__CPX
Ildr2__CPX,Phf3__CPX
Ildr2__CPX,Fhad1__CPX
Ildr2__CPX,Baz1b__CPX
Ildr2__CPX,Ash1l__CPX
Ildr2__CPX,Lrp6__CPX
Ildr2__CPX,Rad50__CPX
Ildr2__CPX,Rif1__CPX
Ildr2__CPX,Cep290__CPX
Ildr2__CPX,Kif21a__CPX
Ildr2__CPX,Phactr2__CPX
Ildr2__CPX,Ccdc186__CPX
Ildr2__CPX,Cntn1__CPX
Atp6v1f__CPX,Fcho2__CPX
Atp6v1f__CPX,Acbd4__CPX
Atp6v1f__CPX,Mef2a__CPX
Cldn22__CPX,Irak3__CPX
Ube2m__CPX,Cerox1__CPX
Ube2m__CPX,B130034C11Rik__CPX
Rdx__CPX,Golm2__CPX
Rdx__CPX,Nkapd1__CPX
Rdx__CPX,Cep57__CPX
Rdx__CPX,Nipbl__CPX
Rdx__CPX,Brd4__CPX
Rdx__CPX,Enpp5__CPX
Rdx__CPX,Fgfr1op2__CPX
Rdx__CPX,Fhad1__CPX
Rdx__CPX,9530026P05Rik__CPX
Rdx__CPX,Lrp6__CPX
Rdx__CPX,Upf2__CPX
Rdx__CPX,Rad50__CPX
Rdx__CPX,Cep290__CPX
Rdx__CPX,Mpp7__CPX
Rdx__CPX,Ccdc186__CPX
Rdx__CPX,Slain2__CPX
Atp5me__CPX,Jph1__CPX
Atp5me__CPX,Imp3__CPX
Atp5me__CPX,Cxxc4__CPX
Atp5me__CPX,Tmem184c__CPX
Atp5me__CPX,Rad54l2__CPX
Atp5me__CPX,Sytl2__CPX
Atp5me__CPX,Fcho2__CPX
Atp5me__CPX,Stxbp4__CPX
Atp5me__CPX,Mef2a__CPX
Itch__CPX,Golm2__CPX
Itch__CPX,Nipbl__CPX
Itch__CPX,Ash1l__CPX
Itch__CPX,Mafg__CPX
Itch__CPX,Dhx36__CPX
Itch__CPX,B230219D22Rik__CPX
Itch__CPX,Pten__CPX
Itch__CPX,Mansc4__CPX
Itch__CPX,Setbp1__CPX
Itch__CPX,Zfp1007__CPX
Itch__CPX,Kpna3__CPX
Itch__CPX,Stag2__CPX
Itch__CPX,Phactr2__CPX
Itch__CPX,Smarca5__CPX
Golm2__CPX,Tmem161b__CPX
Golm2__CPX,Synm__CPX
Golm2__CPX,Tpr__CPX
Golm2__CPX,Nkapd1__CPX
Golm2__CPX,Frg1__CPX
Golm2__CPX,Nipbl__CPX
Golm2__CPX,Phf3__CPX
Golm2__CPX,Fgfr1op2__CPX
Golm2__CPX,Fhad1__CPX
Golm2__CPX,Ash1l__CPX
Golm2__CPX,B230219D22Rik__CPX
Golm2__CPX,Rad50__CPX
Golm2__CPX,Camk1d__CPX
Golm2__CPX,Fxr1__CPX
Golm2__CPX,Mansc4__CPX
Golm2__CPX,Cep290__CPX
Golm2__CPX,Kif21a__CPX
Golm2__CPX,Phactr2__CPX
Golm2__CPX,Ccdc186__CPX
Golm2__CPX,Shoc2__CPX
Golm2__CPX,Slain2__CPX
Csnk1a1__CPX,Ptges2__CPX
Csnk1a1__CPX,Evi5__CPX
Csnk1a1__CPX,Sh3bgrl__CPX
Csnk1a1__CPX,Slc22a17__CPX
Csnk1a1__CPX,Fgfr1op2__CPX
Csnk1a1__CPX,Pcmtd1__CPX
Csnk1a1__CPX,B230219D22Rik__CPX
Csnk1a1__CPX,Pten__CPX
Csnk1a1__CPX,Mpp7__CPX
Csnk1a1__CPX,Shoc2__CPX
Emc3__CPX,Ptges2__CPX
Emc3__CPX,Nsmf__CPX
Emc3__CPX,Mafg__CPX
Emc3__CPX,Smarca5__CPX
Emc3__CPX,Vps36__CPX
Tmem161b__CPX,Tpr__CPX
Tmem161b__CPX,Nkapd1__CPX
Tmem161b__CPX,Frg1__CPX
Tmem161b__CPX,Fhad1__CPX
Tmem161b__CPX,Zic2__CPX
Tmem161b__CPX,Baz1b__CPX
Tmem161b__CPX,Luzp1__CPX
Tmem161b__CPX,Ash1l__CPX
Tmem161b__CPX,B230219D22Rik__CPX
Tmem161b__CPX,Rad50__CPX
Tmem161b__CPX,Fxr1__CPX
Tmem161b__CPX,Cep290__CPX
Tmem161b__CPX,Pja2__CPX
Tmem161b__CPX,Zfp1007__CPX
Tmem161b__CPX,Stag2__CPX
Tmem161b__CPX,Kif21a__CPX
Tmem161b__CPX,Phactr2__CPX
Tmem161b__CPX,Smarca5__CPX
Tmem161b__CPX,Ccdc186__CPX
Zfp383__CPX,Ap3s2__CPX
Tulp4__CPX,Hip1__CPX
Tulp4__CPX,Mafg__CPX
Tulp4__CPX,Dcaf12l1__CPX
Tulp4__CPX,Dlg4__CPX
Tulp4__CPX,Pja2__CPX
Tulp4__CPX,Fcho2__CPX
Tulp4__CPX,Smarca5__CPX
Tulp4__CPX,Ehd1__CPX
Tulp4__CPX,Vps36__CPX
Gm2445__CPX,Mex3a__CPX
Dennd2c__CPX,Gm4017__CPX
Gm15083__CPX,Osgepl1__CPX
Synm__CPX,Tpr__CPX
Synm__CPX,Frg1__CPX
Synm__CPX,Nipbl__CPX
Synm__CPX,Fhad1__CPX
Synm__CPX,Baz1b__CPX
Synm__CPX,Ash1l__CPX
Synm__CPX,Lrp6__CPX
Synm__CPX,Rif1__CPX
Synm__CPX,Rad54l2__CPX
Synm__CPX,Cep290__CPX
Synm__CPX,Pja2__CPX
Synm__CPX,Kif21a__CPX
Tpr__CPX,Secisbp2l__CPX
Tpr__CPX,Nkapd1__CPX
Tpr__CPX,Frg1__CPX
Tpr__CPX,Clpp__CPX
Tpr__CPX,Nipbl__CPX
Tpr__CPX,Phf3__CPX
Tpr__CPX,Fgfr1op2__CPX
Tpr__CPX,Fhad1__CPX
Tpr__CPX,Efhb__CPX
Tpr__CPX,Baz1b__CPX
Tpr__CPX,Ash1l__CPX
Tpr__CPX,Mafg__CPX
Tpr__CPX,Lrp6__CPX
Tpr__CPX,Qser1__CPX
Tpr__CPX,B230219D22Rik__CPX
Tpr__CPX,Rad50__CPX
Tpr__CPX,Camk1d__CPX
Tpr__CPX,Fxr1__CPX
Tpr__CPX,Rif1__CPX
Tpr__CPX,Cep290__CPX
Tpr__CPX,Fer__CPX
Tpr__CPX,Kif21a__CPX
Tpr__CPX,Phactr2__CPX
Tpr__CPX,Smarca5__CPX
Tpr__CPX,Gtpbp4__CPX
Tpr__CPX,Ccdc186__CPX
Tpr__CPX,Slain2__CPX
Gm42636__CPX,Leprotl1__CPX
Wbp4__CPX,Evi5__CPX
Wbp4__CPX,Clpp__CPX
Wbp4__CPX,Brd4__CPX
Wbp4__CPX,Phf3__CPX
Wbp4__CPX,Luzp1__CPX
Wbp4__CPX,Pcmtd1__CPX
Wbp4__CPX,B230219D22Rik__CPX
Wbp4__CPX,Rad50__CPX
Wbp4__CPX,Dcaf12l1__CPX
Wbp4__CPX,Dlg4__CPX
Wbp4__CPX,Ubc__CPX
Wbp4__CPX,Smarca5__CPX
Gm5141__CPX,Sh3bgrl__CPX
Ptges2__CPX,Snora35__CPX
Ptges2__CPX,Gpr162__CPX
Ptges2__CPX,Ash1l__CPX
Ptges2__CPX,Dlg4__CPX
Ptges2__CPX,Smarca5__CPX
Ptges2__CPX,Ehd1__CPX
Tspan9__CPX,Sh3bgrl__CPX
Tspan9__CPX,Slc22a17__CPX
Tspan9__CPX,Fgfr1op2__CPX
Vps13b__CPX,Secisbp2l__CPX
Vps13b__CPX,Nipbl__CPX
Vps13b__CPX,Ash1l__CPX
Vps13b__CPX,Qser1__CPX
Vps13b__CPX,Dcaf12l1__CPX
Vps13b__CPX,Rif1__CPX
Vps13b__CPX,Cep290__CPX
Vps13b__CPX,Mia2__CPX
Ikzf5__CPX,Frg1__CPX
Ikzf5__CPX,Fhad1__CPX
Ikzf5__CPX,Rad50__CPX
Snora35__CPX,Bcl7a__CPX
Snora35__CPX,Brd4__CPX
Snora35__CPX,Phf3__CPX
Snora35__CPX,Pcmtd1__CPX
Snora35__CPX,B230219D22Rik__CPX
Snora35__CPX,Ccar1__CPX
Kcmf1__CPX,Fhad1__CPX
Secisbp2l__CPX,Nkapd1__CPX
Secisbp2l__CPX,Frg1__CPX
Secisbp2l__CPX,Phf3__CPX
Secisbp2l__CPX,Ash1l__CPX
Secisbp2l__CPX,Lrp6__CPX
Secisbp2l__CPX,Rad50__CPX
