Metabolite 1,Metabolite 2,VECPAC r,VECPAC p-values,VECPAC_n,DSS r,DSS p-values,DSS_n,LPS r,LPS p-values,LPS_n,Consistent?,Meta-analysis_validity,Meta-Analysis p-value,meta_r,edge_dir,FDR
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Phloroglucinol,0.82377272,2.65e-05,18,0.7,0.188120404,5,0.718181818,0.069095619,7,True,True,8.88e-05,0.747318179,1,0.00073727
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",S-Methyl-L-cysteine,0.838378439,4.98e-05,16,,,0,0.854545455,0.014307497,7,False,True,0.000131307,0.846461947,1,0.001071857
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-",Salsoline,0.649767288,0.003514613,18,0.8,0.2,4,0.828862466,0.021173516,7,True,True,0.0011236,0.759543251,1,0.007856082
"2-Hexenoic acid, 2-[(trimethylsilyl)oxy]-","Stigmast-5-ene, 3beta-",0.777582493,8.92e-05,19,0.8,0.2,4,0.810843716,0.026916329,7,True,True,0.000103494,0.79614207,1,0.000853329
2-Hydroxy-2-methylbutyric acid,Albizziin,0.810843716,0.026916329,7,1.0,0.0,3,,,0,False,True,0.0,0.905421858,1,0.0
2-Hydroxy-2-methylbutyric acid,Benzoin,0.535626536,0.026693882,17,,,0,1.0,0.0,4,False,True,0.0,0.767813268,1,0.0
2-Hydroxy-3-methylbutyric acid,Glucopyranose,,,0,1.0,0.0,3,0.8,0.2,4,False,True,0.0,0.9,1,0.0
2-Hydroxy-5-methoxybenzaldehyde,2-Hydroxybutyric acid,0.463138314,0.045829223,19,0.705170431,0.022737737,10,0.8,0.104088039,5,True,True,0.00430555,0.656102915,1,0.024918724
2-Hydroxy-5-methoxybenzaldehyde,"2-Propanone, bis(1-methylethyl)hydrazone",1.0,0.0,3,0.835616438,0.00135925,11,,,0,False,True,0.0,0.917808219,1,0.0
2-Hydroxy-5-methoxybenzaldehyde,"2,4-Diamino-6,7-dimethylpteridine",0.715050323,0.000579531,19,0.852820614,0.000211317,13,0.642857143,0.119392373,7,True,True,1.17e-05,0.73690936,1,0.000103202
2-Hydroxy-5-methoxybenzaldehyde,3-Hexenedinitrile,0.604330008,0.006133248,19,0.537190083,0.058342036,13,0.857142857,0.013697327,7,True,True,0.000494092,0.666220983,1,0.003734194
2-Hydroxy-5-methoxybenzaldehyde,"3,5-Di-tert-butyl-2-trimethylsilyloxybenzaldehyde",0.721005479,0.005418409,13,0.547619048,0.160025643,8,,,0,False,True,0.007229869,0.634312263,1,0.037823994
2-Hydroxy-5-methoxybenzaldehyde,4-(Trimethylsilyoxy)-3-penten-2-one,0.687144251,0.001152602,19,0.737571875,0.004007972,13,0.892857143,0.006807187,7,True,True,2.18e-05,0.772524423,1,0.000189834
2-Hydroxy-5-methoxybenzaldehyde,"4-Fluoroaniline, N-trimethylsilyl-",0.62914404,0.003902866,19,0.639118457,0.018686742,13,0.857142857,0.013697327,7,True,True,0.000150254,0.708468451,1,0.001217619
2-Hydroxy-5-methoxybenzaldehyde,4-Methoxyphenol,0.455191231,0.050192499,19,0.814049587,0.000706666,13,0.928571429,0.002519472,7,True,True,0.00036944,0.732604082,1,0.002849546
2-Hydroxy-5-methoxybenzaldehyde,5-Henicosylresorcinol,0.632907341,0.003632267,19,0.828571429,0.041562682,6,0.642857143,0.119392373,7,True,True,0.000938283,0.701445304,1,0.006697641
2-Hydroxy-5-methoxybenzaldehyde,"Benzaldehyde, 2,5-dimethyl-",0.786123243,0.001440212,13,0.624484772,0.022512492,13,,,0,False,True,0.000886081,0.705304008,1,0.006364779
2-Hydroxy-5-methoxybenzaldehyde,Benzoic Acid,0.892638037,0.000509683,10,0.492435129,0.087349109,13,0.558581227,0.192452532,7,True,True,0.002827266,0.647884798,1,0.017532116
2-Hydroxy-5-methoxybenzaldehyde,Cyclohexanol,0.726078243,0.000432023,19,0.797799929,0.00108346,13,0.642857143,0.119392373,7,True,True,1.65e-05,0.722245105,1,0.000144435
2-Hydroxy-5-methoxybenzaldehyde,Glyoxime,0.749381188,0.000534514,17,0.837465565,0.000353571,13,0.872081599,0.053854218,5,True,True,1.27e-05,0.819642784,1,0.000111387
2-Hydroxy-5-methoxybenzaldehyde,Hydantoic acid,0.462696809,0.046063739,19,1.0,0.0,3,0.771428571,0.072396501,6,True,True,0.0,0.74470846,1,0.0
2-Hydroxy-5-methoxybenzaldehyde,Levulinic acid,0.606627306,0.005890824,19,0.689655828,0.009100058,13,0.648674973,0.114995981,7,True,True,0.00025506,0.648319369,1,0.002013866
2-Hydroxy-5-methoxybenzaldehyde,Neostigmine ,0.785459752,0.000311316,16,0.596638655,0.089884375,9,0.678571429,0.093750254,7,True,True,0.000274995,0.686889945,1,0.002159391
2-Hydroxy-5-methoxybenzaldehyde,Nonanal,0.763802939,0.000141213,19,0.760330579,0.002552978,13,0.666693722,0.10192046,7,True,True,1.15e-05,0.730275747,1,0.000101856
2-Hydroxy-5-methoxybenzaldehyde,"Pentanedioic acid, 2,4-bis[(trimethylsilyl)oxy]",1.0,0.0,3,0.607142857,0.148231161,7,1.0,0.0,3,True,True,0.0,0.869047619,1,0.0
2-Hydroxy-5-methoxybenzaldehyde,phenoxyethanol,0.476361095,0.039219248,19,0.718019936,0.005708648,13,0.821428571,0.023448808,7,True,True,0.000681322,0.671936534,1,0.005015726
2-Hydroxy-5-methoxybenzaldehyde,Picolinic acid,0.461062669,0.046939742,19,0.809917355,0.000790737,13,0.678571429,0.093750254,7,True,True,0.000658304,0.649850484,1,0.004860115
2-Hydroxy-5-methoxybenzaldehyde,"Propanoic acid, 2-methyl-",0.780036369,0.000134515,18,0.640495868,0.018353454,13,0.571428571,0.180201989,7,True,True,6.63e-05,0.663986936,1,0.000557131
2-Hydroxybutyric acid,"3-Methylpiperazine-2,5-dione, (R)-",0.60114336,0.006482951,19,0.8,0.009627925,9,,,0,False,True,0.001353755,0.70057168,1,0.00927391
2-Hydroxybutyric acid,"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine ",1.0,0.0,3,0.714285714,0.071343561,7,,,0,False,True,0.0,0.857142857,1,0.0
2-Hydroxybutyric acid,"9(E),11(E)-Conjugated linoleic acid",,,0,-1.0,0.0,4,-0.8,0.2,4,False,True,0.0,-0.9,-1,0.0
2-Hydroxybutyric acid,Arsenous acid,0.666736691,0.148089799,6,0.8,0.104088039,5,1.0,0.0,3,True,True,0.0,0.822245564,1,0.0
2-Hydroxybutyric acid,"Benzaldehyde, 2,5-dimethyl-",0.770718232,0.002044765,13,0.866666667,0.001173538,10,,,0,False,True,0.000284909,0.818692449,1,0.002234019
2-Hydroxybutyric acid,Benzoin,0.452981032,0.067855276,17,,,0,1.0,0.0,3,False,True,0.0,0.726490516,1,0.0
2-Hydroxybutyric acid,Ecgonine,0.7,0.188120404,5,1.0,0.0,4,,,0,False,True,0.0,0.85,1,0.0
2-Hydroxybutyric acid,Glyoxime,0.426020177,0.088176404,17,0.733333333,0.015800596,10,0.974679434,0.00481823,5,True,True,0.006375535,0.711344315,1,0.034202685
2-Hydroxybutyric acid,L-Valine,0.416537523,0.085521482,18,0.689312349,0.027446067,10,1.0,0.0,3,True,True,0.0,0.701949958,1,0.0
2-Hydroxybutyric acid,Picolinic acid,0.580874041,0.009107432,19,0.684848485,0.028882798,10,0.7,0.188120404,5,True,True,0.001284436,0.655240842,1,0.008852118
2-Hydroxybutyric acid,Tricine,-1.0,0.0,3,-0.714285714,0.110787172,6,,,0,False,True,0.0,-0.857142857,-1,0.0
2-Isopropyl-5-methyl-1-heptanol ,"3-Buten-2-one, 4-(4-methoxyphenyl)-",-0.927633657,0.007665844,6,-0.822225162,0.012239767,8,,,0,False,True,0.006987012,-0.874929409,-1,0.036800361
2-Isopropyl-5-methyl-1-heptanol ,Isopropyl palmitate,0.753702346,0.083523281,6,1.0,0.0,3,,,0,False,True,0.0,0.876851173,1,0.0
2-Methyl-4-pentenoic acid,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",0.599378882,0.008565683,18,0.979501402,1.44e-07,11,0.666736691,0.148089799,6,True,True,0.000178229,0.748538992,1,0.00143509
2-Methyl-4-pentenoic acid,"2,4-Decadienal",0.511387164,0.030071724,18,0.805605439,0.001561429,12,0.81167945,0.049857585,6,True,True,0.000555666,0.709557351,1,0.004159242
2-Methyl-4-pentenoic acid,"2,5-Piperazinedione, 3-benzyl-6-isopropyl-",0.76863354,0.000193825,18,,,0,0.608759587,0.199660189,6,False,True,0.000800673,0.688696564,1,0.005797919
2-Methyl-4-pentenoic acid,3-Hexenedinitrile,0.383143948,0.116547678,18,0.776859504,0.001783817,13,0.898645105,0.014888622,6,True,True,0.001957232,0.686216186,1,0.012762014
2-Methyl-4-pentenoic acid,3-Hydroxyisovaleric acid,0.670114112,0.002343017,18,0.500876425,0.097173775,12,0.753702346,0.083523281,6,True,True,0.000779885,0.641564294,1,0.005662406
2-Methyl-4-pentenoic acid,"3,5-Dimethylpyrazole",0.725517932,0.005001414,13,0.96235152,3.29e-05,9,0.666736691,0.148089799,6,True,True,0.00025722,0.784868714,1,0.00202987
2-Methyl-4-pentenoic acid,3'-Hydroxyacetophenone,0.782690898,0.065703848,6,0.883081991,6.33e-05,13,,,0,False,True,0.000591269,0.832886444,1,0.004397592
2-Methyl-4-pentenoic acid,"3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",0.626231965,0.005428022,18,0.973829201,2.01e-08,13,0.637748139,0.17307111,6,True,True,4.36e-05,0.745936435,1,0.000372125
2-Methyl-4-pentenoic acid,4-(Trimethylsilyoxy)-3-penten-2-one,0.479544342,0.044031778,18,0.509670453,0.075206459,13,0.637748139,0.17307111,6,True,True,0.005987276,0.542320978,1,0.032521554
2-Methyl-4-pentenoic acid,4-Cumylphenol,0.755188347,0.000290775,18,0.684712472,0.089666453,7,,,0,False,True,0.00058355,0.719950409,1,0.0043461
2-Methyl-4-pentenoic acid,5-Henicosylresorcinol,0.657677764,0.003012444,18,0.828571429,0.041562682,6,0.985610761,0.000309086,6,True,True,0.000528869,0.823953318,1,0.003975623
2-Methyl-4-pentenoic acid,"5,10-Diethoxy-2,3,7,8-tetrahydro-1H,6H-dipyrrolo[1,2-a:1',2'-d]pyrazine ",1.0,0.0,3,0.478787879,0.161522928,10,,,0,False,True,0.0,0.739393939,1,0.0
2-Methyl-4-pentenoic acid,alpha-Tocopherol,0.493795507,0.037278238,18,0.591472361,0.033239658,13,0.840668002,0.036057573,6,True,True,0.002135947,0.641978623,1,0.013799105
2-Methyl-4-pentenoic acid,"Benzaldehyde, 2,5-dimethyl-",0.605517817,0.028299162,13,0.701513731,0.007534855,13,,,0,False,True,0.002245135,0.653515774,1,0.01439847
2-Methyl-4-pentenoic acid,"Benzimidazole, 5-trifluoromethyl-2-methyl-",0.718572264,0.000780679,18,0.844567511,0.00028055,13,0.753702346,0.083523281,6,True,True,1.36e-05,0.772280707,1,0.000119728
2-Methyl-4-pentenoic acid,"Benzoic acid, pentadecyl ester",0.555900621,0.016599279,18,0.79020979,0.002223135,12,0.753702346,0.083523281,6,True,True,0.000389215,0.699937586,1,0.002990798
2-Methyl-4-pentenoic acid,Benzophenone,0.693709073,0.001407667,18,0.767538553,0.002191078,13,0.81167945,0.049857585,6,True,True,3.77e-05,0.757642358,1,0.000322785
2-Methyl-4-pentenoic acid,Butylmethylamine,0.850314646,0.007471415,8,0.664643701,0.036029527,10,1.0,0.0,3,True,True,0.0,0.838319449,1,0.0
2-Methyl-4-pentenoic acid,Cyclohexanol,0.594105799,0.009326127,18,0.962861984,1.35e-07,13,0.898645105,0.014888622,6,True,True,3.25e-05,0.818537629,1,0.000279452
2-Methyl-4-pentenoic acid,Deoxycholic Acid,0.433628319,0.09334483,16,0.842424242,0.002220031,10,,,0,False,True,0.009040891,0.638026281,1,0.045289279
2-Methyl-4-pentenoic acid,Dinoseb ,0.535991786,0.021858987,18,0.974679434,0.00481823,5,0.779411765,0.067621934,6,True,True,0.005125372,0.763360995,1,0.028641098
2-Methyl-4-pentenoic acid,Diphenyl ether,0.652670566,0.003322905,18,0.88292011,6.38e-05,13,0.81167945,0.049857585,6,True,True,2.45e-05,0.782423375,1,0.000212321
2-Methyl-4-pentenoic acid,Hydantoic acid,0.609730849,0.007218024,18,1.0,0.0,3,0.974679434,0.00481823,5,True,True,0.0,0.861470094,1,0.0
2-Methyl-4-pentenoic acid,Levulinic acid,0.500776063,0.034275359,18,0.634483362,0.019841506,13,0.869656553,0.024376892,6,True,True,0.001393238,0.668305326,1,0.009517847
2-Methyl-4-pentenoic acid,Metanephrine,0.535812672,0.059115535,13,0.874267171,0.004512386,8,,,0,False,True,0.009777437,0.705039922,1,0.048068634
2-Methyl-4-pentenoic acid,Neostigmine ,0.6016117,0.017662624,15,0.702935023,0.034670107,9,0.753702346,0.083523281,6,True,True,0.001793839,0.686083023,1,0.011833268
2-Methyl-4-pentenoic acid,Niclosamide,0.596174052,0.009021647,18,0.767538553,0.002191078,13,0.882352941,0.019947079,6,True,True,0.000138352,0.748688515,1,0.001125438
2-Methyl-4-pentenoic acid,Nonadecanoic acid,0.531895992,0.041270327,15,0.975438596,6.76e-08,12,0.8,0.2,4,True,True,0.000639669,0.769111529,1,0.004730573
2-Methyl-4-pentenoic acid,Nonanal,0.578674948,0.01186768,18,0.82369146,0.000537774,13,0.720588235,0.106199433,6,True,True,0.000165191,0.707651548,1,0.001335367
2-Methyl-4-pentenoic acid,Phenoxyacetic acid,0.73447205,0.000518287,18,0.8,0.104088039,5,0.867647059,0.025116718,6,True,True,0.000271377,0.80070637,1,0.002134389
2-Methyl-4-pentenoic acid,Phlorizin,0.618362832,0.018414064,14,1.0,0.0,3,1.0,0.0,3,True,True,0.0,0.872787611,1,0.0
2-Methyl-4-pentenoic acid,Phloroglucinol,0.724370916,0.001006883,17,0.7,0.011257326,12,0.808823529,0.051329063,6,True,True,8.55e-05,0.744398149,1,0.000711517
2-Methyl-4-pentenoic acid,Pimelic acid,0.713261649,0.002831868,15,0.808539945,0.000820445,13,0.8,0.2,4,True,True,9.98e-05,0.773933865,1,0.000824112
2-Methyl-4-pentenoic acid,"Propanetriol, 2-methyl-",0.582298137,0.011226335,18,0.872077854,0.000101575,13,0.782690898,0.065703848,6,True,True,9.09e-05,0.745688963,1,0.000754003
2-Methyl-4-pentenoic acid,Salsoline,0.641451415,0.005513554,17,0.566215949,0.069387606,11,0.898645105,0.014888622,6,True,True,0.000769554,0.702104156,1,0.005594843
2-Methylglutaconic acid,"2,6-Dimethyl-N-[3-(trimethylsilyl)-1,3-thiazinan-2-ylidene]aniline",0.372426291,0.171608232,15,0.629986841,0.021011718,13,0.857142857,0.013697327,7,True,True,0.004764491,0.619851996,1,0.027033451
2-Methylglutaconic acid,5-(2-Aminopropyl)-2-methylphenol,,,0,-0.482344201,0.112257075,12,-1.0,0.0,3,False,True,0.0,-0.7411721,-1,0.0
2-Naphthol,"2-Propanone, bis(1-methylethyl)hydrazone",1.0,0.0,3,0.619591585,0.042040066,11,,,0,False,True,0.0,0.809795792,1,0.0
2-Naphthol,"2,4-Diamino-6,7-dimethylpteridine",0.920303799,2.42e-08,19,0.643356643,0.024003191,12,0.928571429,0.002519472,7,True,True,1.06e-06,0.830743957,1,9.63e-06
2-Naphthol,"3,5-Dimethylpyrazole",0.681485606,0.007275895,14,0.598813131,0.116753544,8,0.785714286,0.036238463,7,True,True,0.001367542,0.688671008,1,0.009359222
2-Naphthol,"Benzimidazole, 5-trifluoromethyl-2-methyl-",0.904848976,1.03e-07,19,0.706293706,0.010245194,12,0.594618725,0.159089994,7,True,True,3.73e-06,0.735253802,1,3.35e-05
2-Naphthol,"Benzoic acid, pentadecyl ester",0.575838638,0.009877454,19,0.436363636,0.179664877,11,0.857142857,0.013697327,7,True,True,0.001803084,0.623115044,1,0.011889462
2-Naphthol,Benzoic Acid,0.923551719,0.000136157,10,0.468531469,0.124454791,12,0.774806218,0.040769463,7,True,True,0.001594983,0.722296469,1,0.010695267
2-Naphthol,Benzophenone,0.80623783,3.07e-05,19,0.615384615,0.033169901,12,0.571428571,0.180201989,7,True,True,4.98e-05,0.664350339,1,0.000422971
2-Naphthol,Cyclohexanol,0.908855044,7.27e-08,19,0.629370629,0.028319671,12,0.571428571,0.180201989,7,True,True,9.67e-06,0.703218082,1,8.57e-05
2-Naphthol,Diphenyl ether,0.872021522,1.14e-06,19,0.61296066,0.034067332,12,0.571428571,0.180201989,7,True,True,1.95e-05,0.685470251,1,0.000170275
2-Naphthol,"Dodecanoic acid, 1-methylethyl ester",0.731051868,0.010586466,11,0.738095238,0.036552761,8,1.0,0.0,4,True,True,0.0,0.823049035,1,0.0
2-Naphthol,Pantolactone,0.950066376,5.03e-10,19,0.605955395,0.036758516,12,0.900937463,0.005620587,7,True,True,1.25e-06,0.818986411,1,1.13e-05
2-Naphthol,Phenol,0.899868454,1.57e-07,19,0.476208992,0.117572786,12,0.918956212,0.003436626,7,True,True,1.24e-05,0.76501122,1,0.00010931
2-Naphthol,phenoxyethanol,0.543449969,0.01617877,19,0.482517483,0.112109291,12,0.75,0.0521814,7,True,True,0.002221708,0.59198915,1,0.014264987
2-Naphthol,Phlorizin,0.836332288,0.00010208,15,,,0,1.0,0.0,3,False,True,0.0,0.918166144,1,0.0
2-Naphthol,"Stigmast-5-ene, 3beta-",0.797710178,4.29e-05,19,0.824603506,0.00178946,11,0.607142857,0.148231161,7,True,True,9.62e-06,0.743152181,1,8.53e-05
2-Naphthol,"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",0.981927711,1.46e-05,8,0.9,0.037386073,5,,,0,False,True,0.002712853,0.940963855,1,0.016923034
2-Oxooctanoic acid,2-Pentenoic acid,-1.0,0.0,3,-0.443771047,0.198893442,10,,,0,False,True,0.0,-0.721885523,-1,0.0
2-Oxooctanoic acid,"2,3,4,5-Tetrahydroxypentanoic acid-1,4-lactone",0.576599976,0.175381825,7,1.0,0.0,3,,,0,False,True,0.0,0.788299988,1,0.0
2-Oxooctanoic acid,3-Aminobutanoic acid,0.518072289,0.188431668,8,1.0,1.3999999999999999e-24,5,,,0,False,True,0.0,0.759036145,1,0.0
2-Oxooctanoic acid,3-Ethylphenol,-1.0,0.0,3,-0.930095482,9.6e-05,10,,,0,False,True,0.0,-0.965047741,-1,0.0
2-Oxooctanoic acid,5-Ethyluracil,1.0,0.0,3,0.7,0.188120404,5,,,0,False,True,0.0,0.85,1,0.0
2-Oxooctanoic acid,"6,7,4'-Trihydroxyisoflavone",-1.0,0.0,3,-0.666666667,0.070987654,8,,,0,False,True,0.0,-0.833333333,-1,0.0
"2-Pentenedioic acid, 3-methyl-","2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",0.948683298,0.051316702,4,1.0,1.3999999999999999e-24,5,,,0,False,True,0.0,0.974341649,1,0.0
"2-Pentenedioic acid, 3-methyl-","2',2,3,6'-Tetramethoxychalcone",1.0,0.0,3,1.0,0.0,3,,,0,False,True,0.0,1.0,1,0.0
"2-Pentenedioic acid, 3-methyl-", 5-Hydroxyhexanoic acid,1.0,0.0,4,1.0,0.0,6,,,0,False,True,0.0,1.0,1,0.0
"2-Pentenedioic acid, 3-methyl-","D-(-)-Ribofuranose, tetrakis",0.948683298,0.051316702,4,1.0,0.0,3,,,0,False,True,0.0,0.974341649,1,0.0
"2-Pentenedioic acid, 3-methyl-","D-(+)-Talofuranose, pentakis",0.948683298,0.051316702,4,1.0,0.0,4,,,0,False,True,0.0,0.974341649,1,0.0
"2-Pentenedioic acid, 3-methyl-",Methyl aminoacetate,0.948683298,0.051316702,4,1.0,1.3999999999999999e-24,5,,,0,False,True,0.0,0.974341649,1,0.0
"2-Pentenedioic acid, 3-methyl-","Propanoic acid, 2-methyl-",0.833333333,0.166666667,4,1.0,0.0,6,,,0,False,True,0.0,0.916666667,1,0.0
2-Pentenoic acid,Aspartic acid,-1.0,0.0,3,-0.593241642,0.092205975,9,,,3,False,True,0.0,-0.796620821,-1,0.0
2-Pentenoic acid,Benzenepropanoic acid,0.964285714,0.000454149,7,0.68907563,0.040059856,9,0.8,0.2,4,True,True,0.004980809,0.817787115,1,0.028011707
2-Pentenoic acid,"Dimethyl hexopyranosiduronate, alpha-D-",-0.785714286,0.036238463,7,-1.0,0.0,3,-0.948683298,0.051316702,4,True,True,0.0,-0.911465861,-1,0.0
2-Pentenoic acid,Sinomenin,1.0,0.0,3,1.0,0.0,3,,,0,False,True,0.0,1.0,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",1.0,0.0,3,0.970719794,1.37e-05,9,,,0,False,True,0.0,0.985359897,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","2,4-Diamino-6,7-dimethylpteridine",1.0,0.0,3,0.938499018,1.9e-05,11,,,0,False,True,0.0,0.969249509,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","3-Buten-2-one, 3-trimethylsilyloxy-",1.0,0.0,3,0.445205479,0.170000116,11,,,0,False,True,0.0,0.72260274,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",3-Indolepropionic acid,-1.0,0.0,3,-0.529411765,0.142712341,9,,,0,False,True,0.0,-0.764705882,-1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","3beta,4beta-Bis(trimethylsiloxy)cholest-5-ene",1.0,0.0,3,0.9543379,5.09e-06,11,,,0,False,True,0.0,0.97716895,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",5-Hydroxyquinoline,1.0,0.0,3,0.577510266,0.080412579,10,,,0,False,True,0.0,0.788755133,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",5-Hydroxytryptophan,1.0,0.0,3,0.485359897,0.185353818,9,,,0,False,True,0.0,0.742679949,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","5,6-Dimethyl-4-phenyl-3-cyanopyridine-2(1H)-thione",-1.0,0.0,3,-0.948683298,0.051316702,4,,,0,False,True,0.0,-0.974341649,-1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","9,12-Octadecadienoic acid",-1.0,0.0,3,-0.505696073,0.112525831,11,,,0,False,True,0.0,-0.752848036,-1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",alpha-Tocopherol,1.0,0.0,3,0.514807714,0.105143271,11,,,0,False,True,0.0,0.757403857,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","Arabinofuranose, 1,2,3,5-tetrakis-O-",1.0,0.0,3,0.62614271,0.052778245,10,,,0,False,True,0.0,0.813071355,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","Benzoic acid, methyl ester",1.0,0.0,3,0.931506849,3.05e-05,11,,,0,False,True,0.0,0.965753425,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","Butanoic acid, 2,4-bis[(trimethylsilyl)oxy]-",1.0,0.0,3,0.791553864,0.011029624,9,,,0,False,True,0.0,0.895776932,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Cholesterol,1.0,0.0,3,0.460137868,0.154418394,11,,,0,False,True,0.0,0.730068934,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","cis-4,5-Dihydroxy-o-dithiane, 2O-",1.0,0.0,3,0.847031963,0.00100042,11,,,0,False,True,0.0,0.923515982,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Deoxycholic Acid,1.0,0.0,3,0.761904762,0.028004939,8,,,0,False,True,0.0,0.880952381,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Diphenyl ether,1.0,0.0,3,0.787671233,0.003994159,11,,,0,False,True,0.0,0.893835616,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",DL-Glyceraldehyde,1.0,0.0,3,0.702731221,0.078237454,7,,,0,False,True,0.0,0.85136561,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Dodecanoic acid,1.0,0.0,3,0.571431211,0.084411861,10,,,0,False,True,0.0,0.785715606,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Dodecylcyclohexane,1.0,0.0,3,0.8,0.2,4,,,0,False,True,0.0,0.9,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","Ethanol, 2-(9-octadecenyloxy)-",1.0,0.0,3,0.769881216,0.015240185,9,,,0,False,True,0.0,0.884940608,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","Furan, 2-pentyl-",1.0,0.0,3,0.684712472,0.089666453,7,,,0,False,True,0.0,0.842356236,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Glycolic acid,1.0,0.0,3,0.534409292,0.090348524,11,,,0,False,True,0.0,0.767204646,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Heptanoic acid,1.0,0.0,3,0.633259046,0.036475424,11,,,0,False,True,0.0,0.816629523,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Hydracrylic acid,1.0,0.0,3,0.4543379,0.160360486,11,,,0,False,True,0.0,0.72716895,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Indole-5-carboxylic acid,1.0,0.0,3,0.601826488,0.065645992,10,,,0,False,True,0.0,0.800913244,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Levulinic acid,1.0,0.0,3,0.764304061,0.006160665,11,,,0,False,True,0.0,0.88215203,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",N-Acetyl-L-glutamic acid,1.0,0.0,3,1.0,0.0,3,,,0,False,True,0.0,1.0,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Nonadecanoic acid,1.0,0.0,3,0.93597561,6.8e-05,10,,,0,False,True,0.0,0.967987805,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Nonanal,1.0,0.0,3,0.892940813,0.000215171,11,,,0,False,True,0.0,0.946470407,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",p-Hydroxydiisopropylbenzene,1.0,0.0,3,0.546698457,0.081812348,11,,,0,False,True,0.0,0.773349229,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Pantolactone,1.0,0.0,3,0.945205479,1.14e-05,11,,,0,False,True,0.0,0.97260274,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","Phenol, 3,5-bis(1,1-dimethylethyl)-",1.0,0.0,3,0.528475175,0.09467274,11,,,0,False,True,0.0,0.764237588,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Phenoxyacetic acid,1.0,0.0,3,0.8,0.104088039,5,,,0,False,True,0.0,0.9,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Phloroglucinol,1.0,0.0,3,0.547114989,0.101678032,10,,,0,False,True,0.0,0.773557495,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone",Picolinic acid,1.0,0.0,3,0.621004566,0.041439181,11,,,0,False,True,0.0,0.810502283,1,0.0
"2-Propanone, bis(1-methylethyl)hydrazone","Propanetriol, 2-methyl-",1.0,0.0,3,0.883829172,0.000306551,11,,,0,False,True,0.0,0.941914586,1,0.0
"2-Propenamide, 3-phenyl-N-2-propenyl-","Cephalotaxine, 3-deoxy-3,11-epoxy-, (3alpha,11alpha)-",-1.0,0.0,3,-0.571428571,0.138959957,8,,,0,False,True,0.0,-0.785714286,-1,0.0
"2-Propenamide, 3-phenyl-N-2-propenyl-",N-Acetyltyrosine,0.8,0.2,4,1.0,0.0,3,,,0,False,True,0.0,0.9,1,0.0
2-Pyrrolidinone,4-Hydroxybenzaldehyde,0.588028169,0.008097676,19,0.569464088,0.042206663,13,0.715626447,0.070565635,7,True,True,0.000677491,0.624372901,1,0.004989768
