,VECPAC_3307_290124,VECPAC_3319_290124,VECPAC_3329_290124,VECPAC_3336_290124,VECPAC_3337_290124,VECPAC_3354_290124,VECPAC_3371_290124,VECPAC_3302_260124,VECPAC_3353_260124,VECPAC_3369_260124,VECPAC_3673_250124,VECPAC_3674_250124,VECPAC_3675_250124,VECPAC_3677_250124,VECPAC_3678_250124,VECPAC_3679_250124,VECPAC_3680_250124,VECPAC_3688_260124,VECPAC_3697_260124
"Pregn-16-en-20-one, 3,18-bis(acetyloxy)-14,15-epoxy-, (3beta,5alpha,14beta,15beta)-",22.793787072967287,20.97208011605648,21.06766643052152,19.59111089718225,,21.982890212151023,18.04262601659242,20.909596619453275,22.03062413594252,,22.672666772922494,22.25454311636915,22.819646216124017,21.4924825260643,22.083540039335475,14.18125130759073,21.72692569277056,20.909596619453275,21.77171271626758
"Propanetriol, 2-methyl-",11.54057039968994,12.89891293860039,12.648367971552656,12.89891293860039,12.34252853444541,11.627538463099027,11.911089499531661,12.599692228383176,12.401988378273696,12.058715523098858,11.451901464096682,11.911089499531661,11.019132186478824,10.597362448682182,11.019132186478824,12.173869178468715,11.702999974452922,12.45432714538583,11.768591306054258
"Propanoic acid, 2-methyl-",19.784978468842798,20.176184762722553,,20.048178093508255,20.015400450181136,19.484092813707292,19.373715287645794,19.643014490743155,19.40112825360151,19.93615921480365,19.484092813707292,19.557040253405585,19.643014490743155,18.783583416561473,19.373715287645794,19.680043094355472,19.836815898828075,19.59111089718225,19.557040253405585
"Propanoic acid, 2-oxo-",,,,,,,,,,,,,,,,,,,20.048178093508255
"Propiophenone, 3',4'-dimethoxy-",,,,17.425469615628202,,,18.584602037981732,,,15.387207438721274,,18.30220491422171,,,17.341737961303735,15.758803952076102,,,18.884904222816214
Propylamine,11.96445884754241,12.45432714538583,11.852572637105249,13.061337356156647,12.254255565391986,10.816519025025727,10.504176711825929,12.058715523098858,12.11766569327182,11.911089499531661,11.174838890141631,11.097644027950611,,9.389423714485895,10.057422420940377,10.915733241355301,11.097644027950611,11.54057039968994,10.915733241355301
"Pyrazine, 3,6-dihydro-3,6-dimethyl-",,,,23.044533775765217,22.94234907146313,,,,,23.242736859447106,,,,,,,,,
"Pyrazine, 3,6-dimethyl-2,5-bis(trimethylsilyloxy)-",18.952843152843755,18.745239137098054,20.55800492083832,18.71169549787637,19.81176283367321,,,17.75054920086567,,19.557040253405585,20.311550126033207,19.836815898828075,17.57582771507508,19.337477715676997,18.099405241402923,18.27004821318735,17.9703152804029,19.680043094355472,17.66005726703293
"Pyrimidine, 5-methyl-2,4-bis[(trimethylsilyl)oxy]-",14.43193203936262,14.954226218124793,13.384242609570157,15.248114698344054,15.029012160129879,13.525964325740457,13.587684171455688,14.43193203936262,14.652475967546629,14.097534989379085,13.841717174472093,13.486935356855955,14.18125130759073,12.89891293860039,13.803768503839452,15.17971282130651,13.587684171455688,15.913007545611654,14.135535146186546
Pyroglutamic acid,25.390618357577036,26.13259548553117,23.96170339436142,,,26.61703252817343,25.9241598873494,,,,26.13259548553117,,,24.286213584134483,24.6788673152338,,25.81451661405914,24.574684280008256,
Pyrrole-2-carboxylic acid,27.961022397086754,28.25078332157805,28.15647018189146,28.75197080078838,28.348263029980462,27.72110023467361,27.840400889593987,27.72110023467361,27.583060037643673,28.25078332157805,27.915056704927547,27.652869245298074,28.15647018189146,27.915056704927547,28.041912960282012,27.915056704927547,28.15647018189146,27.72110023467361,27.961022397086754
"Pyrrolo[1,2-a]pyrazine-1,4-dione, hexahydro-3-(2-methylpropyl)",,,,,,16.055258902576476,,16.438081737124296,,,,,,,,,,,
"Pyrrolo[1,2-a]pyrazine-3-propanamide, 2,3,6,7,8,8a-hexahydro-1,4-dioxo-",,,,18.338252144438364,,,18.884904222816214,,,,,,,,,,,,
Quazodine,,,27.181772801756683,,,,,26.13259548553117,,,,,,,28.466517823803166,27.961022397086754,28.041912960282012,,
"Quinolin-4-one, 1-[2-(3,4-dimethoxyphenyl)ethyl]-octahydro-",22.42586394085616,19.196133957377043,19.81176283367321,,19.307757003083296,21.353990801751774,19.836815898828075,21.13986814143362,20.764520586708755,21.59232670698472,22.323262053504177,21.72692569277056,22.461852403642705,20.909596619453275,21.399214169454186,21.932443111260625,21.666820260557778,20.97208011605648,20.015400450181136
"Quinoline, 2,4-dimethyl-",,,,,,14.37430701565699,,,,,,,,,13.841717174472093,,,,
Ribitol,,,,,,,11.451901464096682,12.814119138790673,13.142314848172498,11.702999974452922,13.384242609570157,12.71541301167215,12.401988378273696,,11.852572637105249,13.320509937444335,12.71541301167215,10.504176711825929,11.96445884754241
"Ribonic acid, 2,3,4,5-tetrakis-",21.77171271626758,25.201537470981773,25.81451661405914,22.36242904585225,22.793787072967287,26.275234453931155,23.88488575755639,,24.207207247099554,23.96170339436142,23.715597582762086,25.122634110113633,24.207207247099554,25.122634110113633,24.207207247099554,25.122634110113633,24.032987222373634,25.27942380505664,25.9241598873494
S-Methyl-L-cysteine,16.62015830441966,17.105293528823506,16.62015830441966,17.224687891483637,16.62015830441966,16.38183820466894,15.097648609267608,16.228616609227707,,16.52855482367925,15.942851569939227,,16.096768702232197,15.604385459398587,15.913007545611654,16.562735290244287,,16.271278806206077,16.196815076915343
Salsoline,17.425469615628202,17.66005726703293,16.88582275729898,17.771453411231228,16.966836940679226,16.228616609227707,16.271278806206077,16.096768702232197,16.096768702232197,16.353057429306126,,16.128297064816426,15.913007545611654,15.535519046537786,15.805582473336615,16.966836940679226,16.38183820466894,16.88582275729898,16.055258902576476
Sedoheptulose anhydride,,,27.480497132379266,,,,,,,,,,,,,,,,
Ser-Leu,22.083540039335475,22.323262053504177,,,22.461852403642705,21.03071867276113,20.851792673206322,21.59232670698472,21.826086982329297,21.77171271626758,20.909596619453275,,21.666820260557778,20.851792673206322,21.536837077244485,,21.826086982329297,21.72692569277056,21.982890212151023
Serine,29.868658967698583,31.554849941706536,30.960316810156254,29.868658967698583,30.960316810156254,31.554849941706536,29.092427567879824,,30.960316810156254,,,29.567064319720927,,,,30.960316810156254,30.49740744194064,31.554849941706536,30.960316810156254
Sertraline carbamoyl glucuronide,5.780781826731148,,6.011485675066638,10.156959752179517,,,,,,7.101979900361118,3.8664236798363363,,,0.620179667148399,1.358786249705701,,3.8664236798363363,4.993422941775118,2.33008997616814
Sinomenin,,,,27.583060037643673,,24.032987222373634,26.48557796769458,,,25.122634110113633,26.48557796769458,,26.951515096076143,,,,,,
"Spiro[cyclopenta[d]-1,3,2-dioxaborin-4(5H),1'-cyclopentane], 2-ethyl-6,7-dihydro-",20.45780811825055,21.881386062604122,20.726772116238248,22.25454311636915,22.42586394085616,18.354817041878665,18.476278414990613,20.13029494729554,19.883009781599384,20.250561678826074,19.196133957377043,20.08581433828977,19.484092813707292,18.71169549787637,20.176184762722553,20.45780811825055,19.619613701792996,20.622527347301173,19.81176283367321
Spironolactone,,,,,,,,,,,,8.462081508199269,,,,,,,
Stearic acid,17.828171898501733,19.165361253897753,19.836815898828075,25.05852323335223,25.81451661405914,19.883009781599384,24.78851327640558,29.868658967698583,17.92796028854143,21.826086982329297,24.574684280008256,28.918107641176213,25.580754511247207,26.48557796769458,19.082710794944074,26.73113762020699,29.092427567879824,26.047060488642316,27.04986589051757
"Stigmast-5-ene, 3beta-",11.627538463099027,11.627538463099027,10.915733241355301,12.851130005545624,11.852572637105249,8.927193914649346,10.41465803892945,10.597362448682182,11.174838890141631,10.816519025025727,6.851944708255062,10.156959752179517,10.057422420940377,9.55465740107734,9.959343445348225,10.41465803892945,9.55465740107734,10.672271935739,8.31836637721953
Suberic acid,12.814119138790673,14.04887509097324,13.661110744431403,14.318504119606336,,14.43193203936262,11.702999974452922,14.135535146186546,13.451920274104108,13.748949654230755,14.275597233158507,14.04887509097324,13.888768859555105,12.401988378273696,12.058715523098858,14.04887509097324,13.320509937444335,14.23656264783452,
Succinic anhydride,19.337477715676997,21.13986814143362,22.98560858642985,20.764520586708755,19.196133957377043,19.75929092704027,19.643014490743155,19.373715287645794,20.13029494729554,18.664435456008388,19.082710794944074,19.337477715676997,19.196133957377043,18.54607657424519,20.37293560987165,19.59111089718225,20.015400450181136,21.03071867276113,17.9703152804029
Supraene,13.061337356156647,15.315767170363468,13.888768859555105,15.06216893372275,14.23656264783452,14.954226218124793,13.384242609570157,13.279955504586576,13.021065974882575,13.320509937444335,13.587684171455688,14.562548400415062,12.11766569327182,10.290000132823216,12.814119138790673,14.37430701565699,,13.888768859555105,12.71541301167215
Syringaldehyde,28.25078332157805,28.348263029980462,28.75197080078838,28.61890691834191,27.961022397086754,28.15647018189146,27.961022397086754,27.04986589051757,27.480497132379266,27.840400889593987,27.961022397086754,27.181772801756683,27.840400889593987,27.652869245298074,27.840400889593987,27.583060037643673,27.840400889593987,27.583060037643673,27.583060037643673
"Tacrine, N-trimethylsilyl-",,15.758803952076102,,,,,,15.681044372379066,,,15.21264934573445,,15.604385459398587,,,,15.17971282130651,,15.387207438721274
"Talonic acid, gamma-lactone",20.851792673206322,,20.08581433828977,20.55800492083832,21.59232670698472,21.436027940821884,21.59232670698472,,,,,,,,,,,,
Tartronic acid,11.019132186478824,11.702999974452922,11.097644027950611,12.34252853444541,11.019132186478824,9.093836633449822,8.927193914649346,,11.252681955681043,11.019132186478824,,,7.8331548137904665,7.579160464356385,8.31836637721953,,,,
Tetradecanenitrile,24.032987222373634,23.347029901067888,,23.347029901067888,23.413959076455505,23.657146018107714,23.188670856276904,23.96170339436142,,23.569275194584492,,,,,,,,,23.96170339436142
"Thiazolo[4,5-f]quinoline, 2,9-dimethyl-",18.146732428191484,18.338252144438364,18.920031263707177,18.54607657424519,,18.513421318437462,18.27004821318735,18.745239137098054,18.664435456008388,19.006227470443676,18.616815534080125,,,18.167845091610587,15.419080398564928,19.165361253897753,19.006227470443676,,18.54607657424519
Thymidine,,,,,,,11.54057039968994,,,10.672271935739,11.019132186478824,,,6.263809164395452,,,,,
"Thymine, 1,3-dimethyl-6-(trimethylsilyloxymethyl)-",,13.486935356855955,13.108609595893817,13.748949654230755,,,12.058715523098858,,12.934235101144486,,,12.401988378273696,12.058715523098858,11.451901464096682,,,,,
Tributyl acetylcitrate,14.908740008406308,15.565468037586037,17.89229167697303,14.870399381924507,,17.89229167697303,18.413236135757618,18.71169549787637,17.9703152804029,16.096768702232197,18.146732428191484,17.828171898501733,18.920031263707177,17.425469615628202,18.982455202263463,18.099405241402923,16.62015830441966,18.54607657424519,18.952843152843755
Tricine,,,,,,,28.041912960282012,,27.181772801756683,,28.348263029980462,,,,,,,,
Triethanolamine,10.915733241355301,11.019132186478824,8.70137053681611,11.702999974452922,10.597362448682182,8.462081508199269,3.457385813027289,10.057422420940377,10.915733241355301,10.41465803892945,8.31836637721953,8.035836504586728,7.349333144756701,4.650390535140694,6.626991504049017,8.462081508199269,7.8331548137904665,9.093836633449822,8.035836504586728
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate",,13.803768503839452,12.814119138790673,13.587684171455688,,,,,12.75629840687443,,,,12.45432714538583,,,,,,
Trimethylsilyl 3-((trimethylsilyl)thio)propanoate,15.27775971487917,11.252681955681043,14.652475967546629,12.058715523098858,10.41465803892945,14.498047445791943,14.954226218124793,15.06216893372275,15.06216893372275,14.908740008406308,14.318504119606336,14.82252358726726,14.602831874048219,14.016760511899433,14.275597233158507,14.994956784763316,14.18125130759073,14.097534989379085,14.954226218124793
Trimethylsilyl oct-2-enoate ,23.242736859447106,23.242736859447106,23.188670856276904,21.436027940821884,22.98560858642985,21.826086982329297,22.793787072967287,22.536310350970176,22.74375232752856,,21.72692569277056,21.881386062604122,21.982890212151023,21.881386062604122,22.25454311636915,22.03062413594252,22.87128886195247,21.436027940821884,22.323262053504177
Trimidox,,,19.883009781599384,,,19.428052268837387,20.68214447295243,20.97208011605648,19.44973986247903,,20.68214447295243,19.91599258463902,20.412894326028773,,20.851792673206322,20.726772116238248,,20.412894326028773,20.909596619453275
Tris(trimethylsilyl)carbamate,27.583060037643673,28.041912960282012,27.840400889593987,28.348263029980462,28.041912960282012,27.04986589051757,26.370981945534925,27.37166722129166,27.04986589051757,27.652869245298074,26.83629718693505,27.04986589051757,27.181772801756683,27.04986589051757,27.480497132379266,27.181772801756683,27.652869245298074,27.37166722129166,27.181772801756683
Trisaminol,14.318504119606336,15.17971282130651,15.604385459398587,13.803768503839452,15.06216893372275,16.717595862350713,15.450219862387353,16.966836940679226,16.88582275729898,16.055258902576476,15.869772142624784,16.88582275729898,16.596599790336178,15.27775971487917,16.228616609227707,16.196815076915343,15.845249808229195,15.132034197194876,16.777435758955107
L-Tyrosine,19.111393474644355,20.213975534351633,18.952843152843755,19.70604811101948,20.311550126033207,19.27750979839458,18.616815534080125,20.048178093508255,20.213975534351633,19.484092813707292,19.27750979839458,19.70604811101948,19.70604811101948,19.082710794944074,19.27750979839458,19.981136793731093,19.44973986247903,19.619613701792996,19.784978468842798
Undecanedioic acid,,,10.504176711825929,,,,,,,,,,,,,10.057422420940377,,,
Uracil,22.03062413594252,23.13342641476172,,22.498647007706285,23.044533775765217,22.94234907146313,21.399214169454186,21.77171271626758,22.498647007706285,23.347029901067888,22.62758312756071,20.851792673206322,22.62758312756071,21.19107075264044,22.03062413594252,22.15361929401101,21.19107075264044,21.666820260557778,23.715597582762086
Urea,25.201537470981773,25.9241598873494,25.27942380505664,26.48557796769458,27.181772801756683,26.047060488642316,26.13259548553117,26.047060488642316,25.677586203197585,27.04986589051757,25.9241598873494,25.489677409059098,26.370981945534925,26.13259548553117,25.489677409059098,26.047060488642316,25.489677409059098,25.489677409059098,25.489677409059098
Uridine,12.173869178468715,13.451920274104108,12.973984865736929,13.486935356855955,13.236992756140435,12.599692228383176,11.627538463099027,13.108609595893817,13.202735672256493,13.705036517264892,13.927344928519762,,13.705036517264892,11.702999974452922,12.75629840687443,12.599692228383176,11.352031553180217,12.54198645666189,13.587684171455688
Valylglycine,22.461852403642705,22.94234907146313,,22.74375232752856,,22.25454311636915,21.932443111260625,22.672666772922494,22.42586394085616,22.536310350970176,,22.323262053504177,22.323262053504177,21.932443111260625,22.36242904585225,22.62758312756071,22.819646216124017,22.536310350970176,22.714432844311936
Vanillylmandelic acid,13.748949654230755,,14.498047445791943,,13.279955504586576,,14.097534989379085,,,,,,,,,13.888768859555105,,,
Xylazine,23.089706815587537,,23.88488575755639,,,23.513731160519086,23.044533775765217,22.217637896331325,23.569275194584492,23.715597582762086,23.044533775765217,22.672666772922494,23.347029901067888,22.217637896331325,23.089706815587537,22.94234907146313,23.79182611549095,23.13342641476172,22.25454311636915
Xylitol,22.217637896331325,21.72692569277056,22.536310350970176,20.851792673206322,20.622527347301173,22.36242904585225,20.796120366639247,20.55800492083832,21.536837077244485,20.796120366639247,20.412894326028773,21.03071867276113,21.19107075264044,20.726772116238248,20.764520586708755,21.13986814143362,20.55800492083832,20.521129777544616,20.412894326028773
"Xylonic acid, 2,3,4-tris-O-(trimethylsilyl)-, delta-lactone",,,,10.915733241355301,,,,,,,,,,,,,,11.627538463099027,
Xylose,,,,,,,,,,,,,,,,,,,
